WMC,DIT,NOC,CBO,RFC,LCOM,Ca,Ce,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,AVG_CC,MAX_CC,FAULTY
24,1,0,23,79,210,0,23,19,0.8152,727,1,0,0,0.2208,0,0,29.125,93,7,NotFaulty
8,1,0,0,8,28,0,0,8,1.1429,10,0,0,0,0.6875,0,0,0,280,1,NotFaulty
5,1,0,7,17,0,0,7,5,0.25,93,0,0,0,0.4,0,0,17.4,449,1,NotFaulty
6,1,0,4,8,15,0,4,5,1,27,0,1,0,0.45,0,0,3.3333,375,2,NotFaulty
5,1,0,6,13,0,0,6,5,0,94,1,0,0,0.4364,0,0,17.6,452,2,NotFaulty
10,4,0,7,14,13,0,7,8,0.7556,89,1,0,0.7333,0.2714,0,0,7.4,227,3,NotFaulty
1,2,0,2,3,0,0,2,0,2,12,0,0,1,1,0,0,10,2279,1,NotFaulty
21,1,0,10,38,182,0,10,21,0.9125,161,0.75,0,0,0.1746,0,0,6.4762,109,4,NotFaulty
32,1,0,10,48,474,0,10,31,0.8495,319,0,1,0,0.2258,0,0,8.875,73,10,NotFaulty
10,1,0,2,10,45,0,2,10,1.1111,16,0,0,0,1,0,0,0,236,1,NotFaulty
2,1,0,2,2,1,0,2,2,2,2,0,0,0,0.875,0,0,0,1183,1,NotFaulty
7,1,0,3,7,21,0,3,7,2,7,0,0,0,0.5714,0,0,0,339,1,NotFaulty
7,1,0,5,7,21,0,5,7,2,7,0,0,0,0.3429,0,0,0,340,1,NotFaulty
4,1,0,3,15,0,0,3,2,0.5833,73,0.75,0,0,0.5,0,0,16.25,596,1,NotFaulty
37,1,0,6,80,622,0,6,30,0.8935,926,0.5,0,0,0.2913,0,0,23.8649,66,33,NotFaulty
20,1,0,2,38,82,0,2,15,0.6374,551,0.8889,0,0,0.34,0,0,26.1,126,8,NotFaulty
22,1,0,6,45,101,0,6,17,0.6667,609,0.8889,0,0,0.2778,0,0,26.2727,117,7,NotFaulty
6,1,0,1,6,15,0,1,6,2,6,0,0,0,0.6667,0,0,0,430,1,NotFaulty
5,1,0,3,7,4,0,3,4,0.25,56,0,0,0,0.6,0,0,9.8,517,2,NotFaulty
8,1,0,7,19,10,0,7,8,1.0306,150,0,0,0,0.375,0,0,16,325,2,NotFaulty
13,1,0,4,24,0,0,4,13,0.0833,291,0,0,0,0.3333,1,1,21,202,9,NotFaulty
29,1,0,8,66,178,0,8,29,0.7143,464,0.25,0,0,0.1621,1,1,14.7241,92,10,NotFaulty
11,1,0,33,70,51,0,33,9,0.95,1106,0.25,0,0,0.16,0,0,99.1818,251,33,Faulty
15,1,0,3,30,41,0,3,14,1.013,211,0.0455,0,0,0.375,1,1,11.6,185,3,Faulty
2,1,0,1,3,0,0,1,0,0.25,31,1,0,0,1,0,0,12.5,1391,1,NotFaulty
4,1,0,14,27,4,0,14,3,0.6667,268,0,0,0,0.4063,0,0,65.5,701,16,NotFaulty
1,1,0,0,2,0,0,0,1,2,4,0,0,0,1,0,0,3,2808,1,NotFaulty
26,1,0,12,65,273,0,12,22,0.904,1477,0,0,0,0.125,1,1,55.6154,113,27,NotFaulty
4,1,0,2,9,0,0,2,4,0,46,1,0,0,0.75,0,0,10.25,737,3,NotFaulty
18,2,0,7,42,149,0,7,16,0.9706,397,0.25,4,0.4483,0.1863,1,1,20.8333,166,7,NotFaulty
5,1,0,5,9,4,0,5,4,0.875,81,0,2,0,0.375,0,0,14.8,601,6,NotFaulty
5,1,0,1,6,4,0,1,4,0.5833,43,0,0,0,0.6,0,0,7,603,2,NotFaulty
1,3,0,0,4,0,0,0,0,2,58,0,0,1,1,0,0,57,3016,1,NotFaulty
6,1,0,3,12,15,0,3,4,1.15,86,0,0,0,0.4667,0,0,11.3333,503,2,NotFaulty
6,1,0,10,30,13,0,10,6,0.75,138,0,0,0,0.3333,0,0,21.3333,505,4,NotFaulty
4,1,0,3,16,2,0,3,2,0.5,186,0,0,0,0.4,0,0,45,762,8,NotFaulty
2,1,0,1,8,0,0,1,2,0,30,0,0,0,0.6667,0,0,13,1526,1,NotFaulty
7,1,0,4,23,0,0,4,7,0.7407,208,0,1,0,0.3571,1,1,27.4286,438,4,NotFaulty
1,1,0,1,2,0,0,1,1,2,4,0,0,0,1,0,0,3,3069,1,NotFaulty
4,1,0,1,8,0,0,1,4,0.25,76,0,0,0,0.5,0,0,17,769,2,NotFaulty
31,1,0,3,48,239,0,3,24,0.7467,1075,0.6,0,0,0.2833,1,1,33.3548,102,9,NotFaulty
7,1,0,0,13,0,0,0,7,0,98,0,0,0,0.8571,0,0,12.8571,456,2,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1597,1,NotFaulty
2,1,0,0,7,0,0,0,2,0,28,0,0,0,0.75,0,0,12,1598,1,NotFaulty
23,1,0,3,43,145,0,3,20,0.7879,639,0.6667,0,0,0.2464,1,1,26.3913,141,7,NotFaulty
2,1,0,0,13,0,0,0,1,0,83,0,0,0,0.6,0,0,40,1629,4,NotFaulty
2,1,0,1,28,1,0,1,2,2,117,0,0,0,0.5,0,0,57.5,1632,5,NotFaulty
26,1,0,1,42,0,0,1,24,0.632,542,1,0,0,0.2733,1,1,19.6538,127,7,NotFaulty
17,1,0,0,24,0,0,0,16,0.7639,292,0,2,0,0.4531,0,0,15.6471,198,5,NotFaulty
43,1,0,3,82,371,0,3,40,0.631,1343,0.5,2,0,0.1472,1,1,30.1395,81,15,NotFaulty
14,1,0,0,14,91,0,0,14,2,14,0,0,0,0.4107,0,0,0,251,1,NotFaulty
2,1,0,0,15,0,0,0,2,0.5,78,0,0,0,1,0,0,36,1761,1,NotFaulty
7,1,0,1,27,19,0,1,7,0.1667,144,1,0,0,0.4762,0,0,19.4286,504,3,NotFaulty
3,4,0,1,14,3,0,1,3,2,65,0,0,0.9773,0.6667,0,0,20.6667,1179,3,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
14,5,0,0,32,0,0,0,14,0.0769,134,1,0,0.7045,0.5,4,11,8.5,254,4,NotFaulty
1,1,0,0,2,0,0,0,1,2,12,0,0,0,1,0,0,9,3558,1,NotFaulty
4,6,0,0,7,6,0,0,4,2,26,0,0,1,0.6667,0,0,5.5,890,1,NotFaulty
4,1,0,14,46,0,0,14,3,0.1944,554,0.9167,0,0,0.3571,0,0,134.5,901,18,NotFaulty
2,2,0,0,5,0,0,0,1,0,38,0,0,0.9846,0.6667,1,1,17,1803,2,Faulty
2,2,0,0,5,0,0,0,1,0,34,0,0,0.9091,0.625,0,0,15,1804,1,Faulty
7,1,0,2,27,21,0,2,7,2,173,0,0,0,0.1786,0,0,23.7143,518,7,Faulty
8,1,0,5,12,28,0,5,5,2,61,0,0,0,0.3125,0,0,6.625,454,3,NotFaulty
0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
5,1,0,3,5,10,0,3,5,2,5,0,0,0,0.4,0,0,0,728,1,NotFaulty
4,1,0,3,4,6,0,3,4,2,4,0,0,0,0.5,0,0,0,912,1,NotFaulty
4,1,0,1,9,0,0,1,4,0,30,1,0,0,0.6667,0,0,6.25,913,1,NotFaulty
4,1,0,4,4,6,0,4,4,2,4,0,0,0,0.4,0,0,0,914,1,NotFaulty
5,1,0,7,15,10,0,7,2,1,80,0,1,0,0.625,0,0,14.8,732,4,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,3665,1,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,3666,1,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,3667,1,NotFaulty
15,1,0,7,18,75,0,7,15,0.6786,86,0,0,0,0.2667,0,0,4.6,245,2,NotFaulty
5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.6,0,0,0,737,1,NotFaulty
11,1,0,9,38,55,0,9,10,2,238,0,0,0,0.3636,0,0,20.6364,337,7,NotFaulty
4,1,0,0,6,4,0,0,4,0.8889,78,0.6667,0,0,0.5625,0,0,17.75,930,3,NotFaulty
20,1,0,1,40,68,0,1,18,0.8469,471,0.8182,0,0,0.3579,0,0,22,187,6,Faulty
5,1,0,2,10,4,0,2,4,0.25,53,0.5,0,0,0.6,0,0,9.2,751,2,NotFaulty
3,1,0,2,5,1,0,2,2,0.5,18,1,0,0,0.4444,0,0,4.6667,1253,1,NotFaulty
5,1,0,2,10,4,0,2,4,0.375,52,0.5,0,0,0.6,0,0,9,753,2,NotFaulty
3,1,0,2,5,1,0,2,2,0.5,18,1,0,0,0.4444,0,0,4.6667,1256,1,NotFaulty
15,1,0,4,20,103,0,4,15,0.8571,96,1,0,0,0.6222,0,0,5.3333,252,2,NotFaulty
5,1,0,4,10,4,0,4,5,0,70,0,0,0,0.5,0,0,12.8,758,1,NotFaulty
11,1,0,14,44,27,0,14,5,0.7222,272,1,0,0,0.3485,0,0,22.9091,346,3,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,3808,1,NotFaulty
2,1,0,0,5,0,0,0,1,0,17,0,0,0,0.6667,0,0,7,1905,1,NotFaulty
2,1,0,1,5,0,0,1,1,0,27,0,0,0,0.625,0,0,11.5,1906,1,NotFaulty
2,1,0,2,4,0,0,2,1,0,17,0,0,0,0.75,0,0,7,1907,1,NotFaulty
3,1,0,2,5,3,0,2,2,0.8333,26,0,0,0,0.6667,0,0,6.6667,1272,1,NotFaulty
2,1,0,3,5,0,0,3,2,0,15,1,0,0,0.6667,0,0,6,1909,1,NotFaulty
5,1,0,3,11,4,0,3,5,0,78,0,0,0,0.5,0,0,14.4,764,1,NotFaulty
39,4,0,16,129,603,0,16,27,0.91,874,0.9474,0,0.9486,0.1356,2,10,20.9231,99,8,NotFaulty
16,1,0,21,50,52,0,21,16,0.6111,810,0,0,0,0.3571,0,0,49.25,245,9,NotFaulty
13,1,0,2,14,78,0,2,13,2,28,0,0,0,0.7949,0,0,1.1538,303,1,NotFaulty
6,1,0,22,57,9,0,22,2,0.6,517,0,0,0,0.4333,0,0,85,663,10,NotFaulty
12,1,0,17,46,0,0,17,9,0.5758,808,0,0,0,0.2424,0,0,65.8333,336,9,Faulty
6,1,0,16,32,15,0,16,6,2,172,0,0,0,0.2222,0,0,27.6667,674,4,NotFaulty
9,1,0,11,22,10,0,11,9,0.7778,287,0,0,0,0.5556,0,0,29.8889,453,8,NotFaulty
8,1,0,1,16,18,0,1,7,0.5918,105,0.5714,0,0,0.4643,0,0,11.25,511,2,NotFaulty
3,1,0,1,3,3,0,1,3,2,3,0,0,0,0.6667,0,0,0,1365,1,NotFaulty
4,1,0,2,8,4,0,2,4,0.9444,61,0,0,0,0.75,0,0,12.75,1025,2,NotFaulty
4,2,0,1,7,4,0,1,2,0.9524,89,0.1429,7,0.8667,0.4444,1,1,19.5,1026,1,NotFaulty
9,1,0,3,23,0,0,3,8,0.8,150,0,1,0,0.3,0,0,15.1111,457,4,NotFaulty
6,1,0,2,6,15,0,2,6,2,6,0,0,0,1,0,0,0,687,1,NotFaulty
9,1,0,7,47,0,0,7,9,0.5625,481,1,0,0,0.3611,0,0,52,461,9,NotFaulty
4,1,0,5,10,0,0,5,4,0,71,0,0,0,0.5,0,0,16.5,1039,2,NotFaulty
9,1,0,31,63,12,0,31,5,0.675,1143,0.6,0,0,0.3125,0,0,125.4444,470,27,NotFaulty
5,1,0,3,8,10,0,3,4,1,28,0,0,0,0.6667,0,0,4.4,847,1,NotFaulty
1,1,0,1,3,0,0,1,0,2,35,0,0,0,0,0,0,33,4236,1,NotFaulty
25,1,0,17,73,238,0,17,21,0.8708,656,0,0,0,0.1818,0,0,24.84,171,9,NotFaulty
5,2,0,1,8,6,0,1,3,0.9063,103,0.25,7,0.8125,0.4167,1,1,18,858,1,NotFaulty
4,2,0,3,10,4,0,3,2,0.9853,1260,0.011,88,0.8667,0.4167,1,1,291.25,1073,1,NotFaulty
3,1,0,3,4,1,0,3,2,0.75,23,0,0,0,0.6667,0,0,6,1432,1,NotFaulty
59,1,0,38,141,1445,0,38,56,0.9348,1725,0,2,0,0.1281,0,0,27.6102,75,11,NotFaulty
3,1,0,3,6,1,0,3,2,0.5,25,0,0,0,0.6667,0,0,7,1483,2,NotFaulty
3,1,0,3,4,1,0,3,2,0.5,19,0,0,0,0.6667,0,0,5,1484,1,NotFaulty
8,1,0,27,92,22,0,27,8,0.7857,969,0,0,0,0.5,0,0,119.875,562,20,NotFaulty
3,1,0,5,15,0,0,5,2,0.5,92,0,0,0,0.625,0,0,28.3333,1504,8,NotFaulty
4,2,0,1,7,4,0,1,2,0.9667,122,0.1,10,0.8667,0.4444,1,1,27,1129,1,NotFaulty
26,1,0,15,66,179,0,15,25,0.92,751,0,0,0,0.2267,1,1,27.1538,176,7,NotFaulty
14,1,0,14,14,91,0,14,14,2,14,0,0,0,0.1333,0,0,0,329,1,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,4607,1,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
11,1,0,14,25,37,0,14,11,0.8143,150,1,0,0,0.3091,0,0,12,419,1,NotFaulty
6,1,0,12,14,0,0,12,6,0.85,91,0.75,0,0,0.375,0,0,13.5,771,4,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,4628,1,NotFaulty
13,1,0,1,27,30,0,1,13,0.4722,398,0,0,0,0.4231,0,0,28.9231,358,8,NotFaulty
1,1,0,1,3,0,0,1,1,2,36,0,1,0,1,0,0,29,4661,3,NotFaulty
1,4,0,0,3,0,0,0,0,2,12,0,0,1,1,0,0,11,4662,1,NotFaulty
1,4,0,2,3,0,0,2,0,2,17,0,0,1,1,0,0,14,4663,1,NotFaulty
1,3,0,0,2,0,0,0,0,2,4,0,0,1,1,0,0,3,4664,1,NotFaulty
1,4,0,0,2,0,0,0,0,2,4,0,0,1,1,0,0,3,4665,1,NotFaulty
4,2,0,1,7,4,0,1,2,0.9444,78,0.1667,6,0.8667,0.4444,1,1,17,1167,1,NotFaulty
52,1,0,29,162,1048,0,29,24,0.8072,3843,0.1667,0,0,0.1723,0,0,72.6731,94,21,NotFaulty
1,1,0,3,1,0,0,3,1,2,1,0,0,0,1,0,0,0,4920,1,NotFaulty
2,1,0,1,7,1,0,1,2,2,28,0,0,0,0.625,0,0,13,2461,2,NotFaulty
2,4,0,0,4,1,0,0,2,2,9,0,0,1,0.75,0,0,3.5,2462,1,NotFaulty
1,1,0,2,3,0,0,2,1,2,11,0,0,0,1,0,0,8,4926,1,NotFaulty
4,2,0,1,7,4,0,1,2,0.9167,56,0.25,4,0.8667,0.4444,1,1,12,1232,1,NotFaulty
38,1,0,19,108,447,0,19,34,0.8311,1154,0.125,0,0,0.185,0,0,29.1579,132,16,NotFaulty
4,1,0,1,4,6,0,1,4,2,4,0,0,0,1,0,0,0,1255,1,NotFaulty
1,4,0,5,7,0,0,5,0,2,36,0,0,1,1,0,0,34,5021,1,NotFaulty
52,1,0,30,146,990,0,30,47,0.8966,1874,0.4091,1,0,0.1234,0,0,34.6154,99,15,NotFaulty
3,1,0,1,19,3,0,1,3,2,162,0,0,0,0.5,1,1,53,1729,14,NotFaulty
10,1,0,0,10,45,0,0,10,1.1111,11,0,0,0,0.5333,0,0,0,519,1,NotFaulty
3,1,0,1,4,0,0,1,3,0,50,0,0,0,0.8889,0,0,14.6667,1733,1,NotFaulty
4,2,0,1,7,4,0,1,2,0.9333,67,0.2,5,0.8667,0.4444,1,1,14.5,1301,1,NotFaulty
2,1,0,2,6,1,0,2,1,1.9804,418,0,0,0,1,0,0,182.5,2603,1,NotFaulty
1,1,0,1,3,0,0,1,0,2,28,0,0,0,0,0,0,26,5207,1,NotFaulty
8,1,0,7,26,0,0,7,7,0.1429,466,0,0,0,0.325,0,0,57.125,654,8,NotFaulty
1,1,0,1,2,0,0,1,0,2,5,0,0,0,1,0,0,3,5235,1,NotFaulty
16,1,0,17,35,58,0,17,15,0.44,466,0,0,0,0.3472,0,0,27.8125,328,4,NotFaulty
11,1,0,10,54,29,0,10,11,0.9556,427,0,0,0,0.2909,0,0,36.1818,480,7,NotFaulty
1,3,0,1,3,0,0,1,0,2,29,0,0,1,1,0,0,28,5291,1,NotFaulty
1,3,0,0,3,0,0,0,0,2,14,0,0,1,1,0,0,13,5292,1,NotFaulty
1,3,0,0,4,0,0,0,0,2,58,0,0,1,1,0,0,57,5293,1,NotFaulty
9,1,0,27,45,28,0,27,7,0.9375,367,0,0,0,0.25,0,0,38.8889,590,6,NotFaulty
