WMC,DIT,NOC,CBO,RFC,LCOM,Ca,Ce,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,AVG_CC,MAX_CC,FAULTY
3,1,0,2,12,0,0,2,3,0,69,1,0,0,0.5556,0,0,21.6667,223,2,NotFaulty
3,1,0,1,6,0,0,1,3,0,95,0,2,0,0.6667,0,0,29.6667,226,5,NotFaulty
11,1,0,1,12,25,0,1,11,0.8,69,1,0,0,0.4318,0,0,4.8182,62,1,NotFaulty
5,1,0,0,6,0,0,0,5,0.5,30,1,0,0,0.6,0,0,4.6,139,1,NotFaulty
9,1,0,1,11,12,0,1,9,0.75,58,1,0,0,0.4444,0,0,5,78,1,NotFaulty
4,2,0,1,7,4,0,1,2,0.9444,78,0.1667,6,0.8667,0.4444,1,1,17,177,1,NotFaulty
7,1,0,45,96,9,0,45,7,0.5,719,1,0,0,0.25,0,0,101.5714,116,48,NotFaulty
1,1,0,2,5,0,0,2,0,2,54,0,0,0,0,0,0,51,816,1,Faulty
9,1,0,45,74,24,0,45,9,0.625,401,1,0,0,0.2,0,0,43.4444,96,17,Faulty
2,1,0,6,11,1,0,6,2,2,26,0,0,0,0.75,0,0,12,437,4,NotFaulty
1,1,0,2,5,0,0,2,0,2,54,0,0,0,0,0,0,51,876,1,NotFaulty
11,1,0,47,125,35,0,47,11,0.6,771,1,0,0,0.1667,0,0,69,85,25,NotFaulty
2,1,0,2,8,1,0,2,2,2,23,0,0,0,0.75,0,0,10.5,473,2,NotFaulty
1,1,0,1,3,0,0,1,0,2,35,0,0,0,0,0,0,33,947,1,NotFaulty
5,1,0,27,46,0,0,27,5,0.25,235,1,0,0,0.3333,0,0,45.8,193,6,NotFaulty
6,1,0,10,23,15,0,10,6,2,58,0,0,0,0.3056,0,0,8.6667,162,2,Faulty
5,1,0,2,23,8,0,2,3,0.875,195,1,0,0,0.4167,0,0,37.6,196,5,NotFaulty
11,1,0,3,18,41,0,3,11,0.88,91,1,0,0,0.4545,0,0,6.8182,90,3,NotFaulty
23,1,0,9,77,159,0,9,17,0.7955,663,1,1,0,0.4636,0,0,27.6522,45,5,NotFaulty
9,1,0,5,41,0,0,5,6,0.5,276,1,0,0,0.375,0,0,29.1111,120,9,NotFaulty
2,1,0,5,5,0,0,5,2,0,80,1,0,0,0.5833,0,0,36,545,3,NotFaulty
2,1,0,6,8,0,0,6,2,0,70,1,0,0,0.6667,0,0,33,548,5,NotFaulty
2,1,0,3,8,0,0,3,2,0,23,1,0,0,0.75,0,0,10,550,2,NotFaulty
2,1,0,8,14,0,0,8,2,0,43,1,0,0,0.75,0,0,20,551,2,NotFaulty
2,1,0,10,14,0,0,10,2,0,85,1,0,0,0.75,0,0,41,555,7,NotFaulty
2,1,0,8,13,0,0,8,2,0,37,1,0,0,0.75,0,0,17,557,3,NotFaulty
2,1,0,4,25,0,0,4,2,0,818,1,0,0,0.75,0,0,407,573,31,NotFaulty
2,1,0,6,15,0,0,6,2,0,52,1,0,0,0.75,0,0,24.5,576,5,NotFaulty
3,1,0,0,5,1,0,0,2,1.3333,19,0.1667,0,0,0.5,0,0,3.3333,385,1,NotFaulty
7,1,0,3,11,19,0,3,0,1.0278,41,1,0,0,0.3929,0,0,4,166,2,Faulty
6,1,0,10,25,0,0,10,3,0.65,120,1,0,0,0.5,0,0,18.3333,196,5,Faulty
7,1,0,6,23,0,0,6,2,1.0208,95,0.25,0,0,0.2778,0,0,11.4286,169,3,NotFaulty
3,1,0,2,7,0,0,2,0,0.5,52,1,0,0,0.5556,0,0,15.3333,397,2,NotFaulty
6,1,0,12,23,0,0,12,4,0.55,104,1,0,0,0.4583,0,0,15.6667,200,3,Faulty
3,1,0,4,7,0,0,4,0,0.5,29,1,0,0,0.5556,0,0,7.6667,402,1,NotFaulty
4,1,0,7,17,0,0,7,0,0.5,72,1,0,0,0.4375,0,0,16,303,2,NotFaulty
2,1,0,6,8,0,0,6,2,0.3333,34,0.6667,0,0,0.75,0,0,14.5,607,2,NotFaulty
5,1,0,2,8,2,0,2,5,0.75,48,1,0,0,0.6,0,0,8,244,2,NotFaulty
7,1,0,18,39,15,0,18,4,0.5,232,1,0,0,0.5,0,0,32,178,9,Faulty
7,1,0,24,63,19,0,24,5,0.6667,532,1,0,0,0.2167,0,0,74.8571,184,14,Faulty
1,1,0,1,3,0,0,1,0,2,56,0,0,0,0,0,0,54,1293,1,Faulty
4,1,0,27,47,4,0,27,3,0.3333,184,1,0,0,0.5556,0,0,44.75,327,10,Faulty
1,1,0,1,3,0,0,1,0,2,133,0,0,0,0,0,0,131,1309,1,Faulty
6,1,0,27,69,3,0,27,4,0.4,586,1,0,0,0.3,0,0,96.5,225,17,Faulty
1,1,0,1,3,0,0,1,0,2,98,0,0,0,0,0,0,96,1354,1,Faulty
7,1,0,28,84,9,0,28,5,0.5,591,1,0,0,0.4444,0,0,83.2857,202,42,Faulty
1,1,0,1,3,0,0,1,0,2,105,0,0,0,0,0,0,103,1421,1,NotFaulty
7,1,0,26,70,19,0,26,5,0.6667,502,1,0,0,0.5,0,0,70.5714,209,16,NotFaulty
1,1,0,1,3,0,0,1,0,2,35,0,0,0,0,0,0,33,1468,1,Faulty
10,1,0,34,87,39,0,34,4,0.5556,756,1,0,0,0.2778,0,0,74.5,154,23,Faulty
10,1,0,16,57,15,0,16,6,0.6296,326,1,0,0,0.254,0,0,31.3,158,13,NotFaulty
10,1,0,2,10,45,0,2,10,2,10,0,0,0,1,0,0,0,159,1,NotFaulty
3,1,0,4,5,3,0,4,3,2,30,0,0,0,0.4762,0,0,9,532,1,NotFaulty
1,1,0,1,3,0,0,1,0,2,28,0,0,0,0,0,0,26,1599,1,NotFaulty
5,2,0,4,13,8,0,4,3,0.9375,76,0.25,4,0.8125,0.375,1,1,13.4,321,2,NotFaulty
6,1,0,3,6,15,0,3,6,2,6,0,0,0,0.3611,0,0,0,268,1,NotFaulty
3,1,0,2,6,3,0,2,3,2,15,0,0,0,0.3333,0,0,4,538,1,NotFaulty
1,1,0,1,3,0,0,1,0,2,63,0,0,0,0,0,0,61,1615,1,NotFaulty
5,2,0,4,18,8,0,4,3,0.9722,151,0.1111,9,0.8125,0.375,1,1,27.4,324,2,NotFaulty
11,1,0,3,12,35,0,3,10,0.9,87,1,0,0,0.2208,0,0,6,148,1,NotFaulty
11,1,0,23,68,35,0,23,6,0.3,356,1,0,0,0.2955,0,0,31.2727,151,14,NotFaulty
4,1,0,6,11,0,0,6,0,0.5,61,1,0,0,0.5,0,0,13.25,417,2,NotFaulty
5,1,0,8,14,0,0,8,0,0.7,63,1,0,0,0.4,0,0,10.6,335,2,Faulty
2,1,0,6,6,0,0,6,0,0,33,1,0,0,0.625,0,0,14,839,1,Faulty
3,1,0,0,5,1,0,0,1,1.375,21,0.125,0,0,0.5,0,0,3.3333,560,1,NotFaulty
6,1,0,13,26,0,0,13,4,0.6,111,1,0,0,0.5,0,0,16.8333,282,4,Faulty
3,1,0,5,17,0,0,5,0,0.3333,91,1,0,0,0.5556,0,0,28.3333,566,2,Faulty
7,1,0,20,39,0,0,20,0,0.5,168,1,0,0,0.3571,0,0,22.4286,244,3,Faulty
4,1,0,7,14,0,0,7,0,0.4444,49,1,0,0,0.5,0,0,10.5,429,2,Faulty
2,1,0,1,6,0,0,1,1,0,37,1,0,0,0.6667,0,0,17,860,3,NotFaulty
5,1,0,8,15,0,0,8,0,0.625,64,1,0,0,0.4667,0,0,11,345,2,NotFaulty
2,1,0,1,5,0,0,1,1,0,18,1,0,0,0.75,0,0,7.5,864,1,NotFaulty
2,1,0,1,5,0,0,1,0,0,18,1,0,0,0.75,0,0,7.5,865,1,NotFaulty
3,1,0,0,5,1,0,0,2,1.4231,26,0.0769,0,0,0.5,0,0,3.3333,577,1,NotFaulty
1,1,0,1,3,0,0,1,0,2,77,0,0,0,0,0,0,75,1734,1,Faulty
14,1,0,23,59,0,0,23,8,0.5077,281,1,0,0,0.25,0,0,18.7143,126,4,Faulty
1,1,0,1,3,0,0,1,0,2,28,0,0,0,0,0,0,26,1768,1,NotFaulty
2,1,0,5,8,0,0,5,0,0,40,1,0,0,0.6667,0,0,17.5,885,2,NotFaulty
4,1,0,5,11,0,0,5,0,0.5556,38,1,0,0,0.5,0,0,7.75,443,1,NotFaulty
5,1,0,7,16,0,0,7,0,0.625,61,1,0,0,0.4667,0,0,10.4,356,2,NotFaulty
3,1,0,4,12,0,0,4,0,0.3333,49,1,0,0,0.5556,0,0,14.3333,594,1,NotFaulty
3,1,0,0,5,1,0,0,1,1.3333,19,0.1667,0,0,0.5,0,0,3.3333,595,1,NotFaulty
3,1,0,2,7,0,0,2,0,0.5,48,1,0,0,0.5556,0,0,14,597,2,NotFaulty
7,1,0,12,29,0,0,12,4,0.6667,129,1,0,0,0.5714,0,0,16.8571,258,5,Faulty
4,1,0,8,9,6,0,8,3,2,42,0,0,0,0.4,0,0,9.5,452,1,NotFaulty
1,1,0,1,3,0,0,1,0,2,91,0,0,0,0,0,0,89,1811,1,NotFaulty
11,1,0,22,60,35,0,22,8,0.87,849,0.2,0,0,0.1167,0,0,75.2727,168,14,NotFaulty
1,1,0,1,3,0,0,1,0,2,406,0,0,0,0,0,0,404,1856,1,NotFaulty
11,1,0,8,28,0,0,8,10,0.65,237,1,0,0,0.5,0,0,20.3636,173,17,NotFaulty
1,1,0,2,5,0,0,2,0,2,145,0,0,0,0,0,0,142,1912,1,NotFaulty
10,1,0,49,128,15,0,49,7,0.5556,793,1,0,0,0.284,0,0,78.1,201,53,NotFaulty
1,1,0,1,3,0,0,1,0,2,21,0,0,0,0,0,0,19,2016,1,Faulty
11,1,0,8,60,1,0,8,9,0.58,611,1,0,0,0.24,0,0,54.0909,185,9,Faulty
3,1,0,7,19,3,0,7,3,2,259,0,0,0,0.5,0,0,85.3333,686,8,NotFaulty
3,1,0,15,40,3,0,15,2,2,177,0,0,0,0.5,0,0,58,692,12,NotFaulty
1,1,0,1,3,0,0,1,0,2,315,0,0,0,0,0,0,313,2077,1,NotFaulty
23,1,0,8,34,203,0,8,22,0.8636,405,1,0,0,0.5,0,0,16.4783,95,8,NotFaulty
6,1,0,6,43,0,0,6,4,0.4,919,1,0,0,0.2333,0,0,151.6667,375,27,NotFaulty
2,1,0,5,18,0,0,5,1,0,76,0.5,0,0,0.75,0,0,36,1128,4,NotFaulty
8,1,0,2,15,4,0,2,6,0.4286,62,1,0,0,0.35,1,1,6.5,283,2,NotFaulty
7,1,0,0,10,15,0,0,7,0.3333,52,1,0,0,0.4286,1,1,6.2857,325,4,NotFaulty
16,1,0,12,87,48,0,12,7,0.8905,602,1,0,0,0.1797,0,0,35.75,144,10,NotFaulty
16,1,0,21,61,118,0,21,15,0.8667,308,1,0,0,0.1515,0,0,18.1875,146,7,NotFaulty
11,1,0,9,33,13,0,9,10,0.8286,197,1,0,0,0.3333,0,0,16.2727,215,5,NotFaulty
5,1,0,5,26,10,0,5,5,2,297,0,0,0,0.2667,0,0,58.4,478,13,NotFaulty
91,1,0,1,93,4095,0,1,91,1,459,1,1,0,0.6593,0,0,4.033,27,2,NotFaulty
1,1,0,1,3,0,0,1,0,2,42,0,0,0,0,0,0,40,2487,1,Faulty
19,1,0,29,127,169,0,29,18,1.0185,907,1,0,0,0.2167,0,0,46.5789,136,16,Faulty
8,1,0,4,23,8,0,4,7,0.2857,91,1,0,0,0.1429,0,0,10.25,325,2,NotFaulty
14,1,0,2,14,91,0,2,14,2,14,0,0,0,0.5357,0,0,0,186,1,NotFaulty
2,1,0,4,7,1,0,4,2,2,18,0,0,0,0.5,0,0,8,1308,2,NotFaulty
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.875,0,0,0,655,1,NotFaulty
2,1,0,2,4,1,0,2,1,2,9,0,0,0,0.5,0,0,3.5,1311,1,NotFaulty
17,1,0,8,71,64,0,8,15,0.125,950,1,0,0,0.3529,0,0,54.8235,157,7,Faulty
15,1,0,3,16,105,0,3,15,2,34,0,0,0,0.5167,0,0,1.2667,178,1,NotFaulty
5,1,0,1,6,0,0,1,5,0.625,79,1,0,0,0.8,0,0,14.4,538,5,NotFaulty
7,1,0,2,47,19,0,2,2,0.8333,333,1,0,0,0.3333,0,0,45.4286,387,4,NotFaulty
9,1,0,5,13,36,0,5,9,2,72,0,0,0,0.5,0,0,7,1,3,NotFaulty
3,1,0,13,31,3,0,13,2,2,172,0,0,0,0.5,0,0,56.3333,7,5,NotFaulty
13,1,0,7,30,78,0,7,11,2,106,0,0,0,0.4923,0,0,7.1538,2,2,NotFaulty
12,1,0,6,32,66,0,6,11,2,89,0,0,0,0.3333,0,0,6.4167,4,2,NotFaulty
1,1,0,1,3,0,0,1,0,2,42,0,0,0,0,0,0,40,51,1,NotFaulty
3,1,0,3,7,1,0,3,1,0.5,63,0,0,0,0.5,0,0,18.3333,18,2,NotFaulty
9,1,0,9,35,36,0,9,9,2,527,0,0,0,0.3611,0,0,57.5556,9,8,NotFaulty
8,1,0,12,28,26,0,12,2,0.9388,202,1,0,0,0.2708,0,0,23.375,12,6,NotFaulty
2,1,0,14,27,0,0,14,2,0,291,1,0,0,0.5833,0,0,144,57,16,NotFaulty
2,1,0,15,29,0,0,15,2,0,314,1,0,0,0.5833,0,0,155.5,66,16,NotFaulty
2,1,0,13,28,1,0,13,2,2,553,0,0,0,0.6,0,0,275.5,73,13,NotFaulty
2,1,0,9,15,1,0,9,2,2,66,0,0,0,0.6,0,0,32,75,3,NotFaulty
2,1,0,13,28,1,0,13,2,2,266,0,0,0,0.6,0,0,132,83,15,Faulty
3,1,0,15,16,0,0,15,2,0,70,1,0,0,0.4444,0,0,22,57,3,NotFaulty
2,1,0,10,14,1,0,10,2,2,89,0,0,0,0.6,0,0,43.5,90,8,NotFaulty
4,1,0,10,19,0,0,10,3,0.5556,202,1,0,0,0.3889,0,0,48.75,49,15,NotFaulty
2,1,0,9,10,1,0,9,2,2,44,0,0,0,0.6,0,0,21,102,5,NotFaulty
2,1,0,8,20,1,0,8,2,2,226,0,0,0,0.6,0,0,112,109,12,NotFaulty
2,1,0,9,10,1,0,9,2,2,44,0,0,0,0.6,0,0,21,112,5,NotFaulty
2,1,0,11,19,1,0,11,2,2,82,0,0,0,0.6,0,0,40,114,4,NotFaulty
2,1,0,8,12,0,0,8,2,0,34,1,0,0,0.6,0,0,15.5,117,4,NotFaulty
4,1,0,16,23,6,0,16,3,2,171,0,0,0,0.6,0,0,41.75,62,7,Faulty
2,1,0,11,21,0,0,11,2,0,122,1,0,0,0.5833,0,0,59.5,129,9,NotFaulty
3,1,0,8,32,1,0,8,2,0,256,1,0,0,0.5,0,0,83.6667,91,9,NotFaulty
4,1,0,12,37,6,0,12,2,2,506,0,0,0,0.5833,0,0,125.5,75,16,NotFaulty
2,1,0,17,22,0,0,17,2,0,97,1,0,0,0.5833,0,0,47,154,7,NotFaulty
2,1,0,15,31,0,0,15,2,0,273,1,0,0,0.5833,0,0,135,163,17,NotFaulty
2,1,0,13,22,0,0,13,2,0,126,1,0,0,0.5833,0,0,61.5,168,8,NotFaulty
2,1,0,18,42,0,0,18,2,0,621,1,0,0,0.5833,0,0,309,189,41,Faulty
2,1,0,16,37,0,0,16,2,0,348,1,0,0,0.5833,0,0,172.5,198,17,NotFaulty
2,1,0,18,33,0,0,18,2,0,187,1,0,0,0.5833,0,0,92,204,11,NotFaulty
2,1,0,13,18,1,0,13,2,2,99,0,0,0,0.6,0,0,48.5,209,9,NotFaulty
2,1,0,17,29,1,0,17,2,2,156,0,0,0,0.6,0,0,77,216,13,Faulty
7,1,0,3,27,1,0,3,2,0.5,165,1,0,0,0.375,0,0,22,63,3,NotFaulty
5,1,0,2,10,4,0,2,5,0.5,50,1,1,0,0.5,0,0,8,90,2,NotFaulty
2,1,0,2,16,0,0,2,2,0,88,1,0,0,0.75,0,0,42.5,229,6,NotFaulty
1,1,0,1,3,0,0,1,0,2,70,0,0,0,0,0,0,68,459,1,NotFaulty
13,2,0,9,51,62,0,9,11,0.9265,356,0.4706,10,0.5417,0.2833,1,1,25.0769,36,6,NotFaulty
4,2,0,1,7,4,0,1,2,0.9333,67,0.2,5,0.8667,0.4444,1,1,14.5,120,1,NotFaulty
5,2,0,1,9,8,0,1,3,0.9,78,0.2,5,0.8125,0.4167,1,1,13.6,97,1,NotFaulty
17,1,0,21,57,44,0,21,16,0.6563,424,1,0,0,0.3294,0,0,23.7059,31,15,Faulty
1,1,0,2,5,0,0,2,0,2,110,0,0,0,0,0,0,107,531,1,Faulty
62,1,0,13,125,1589,0,13,61,0.9329,3380,0.9286,0,0,0.1461,0,0,52.8387,11,60,Faulty
2,1,0,0,3,0,0,0,2,0.5,22,0,0,0,0.6667,0,0,9,351,1,NotFaulty
1,1,0,1,3,0,0,1,0,2,91,0,0,0,0,0,0,89,704,1,NotFaulty
13,2,0,10,62,56,0,10,9,0.912,391,0.2778,14,0.5909,0.2738,1,1,27.6923,55,5,NotFaulty
14,1,0,14,28,39,0,14,14,0.8022,141,1,0,0,0.3214,0,0,8.5714,53,3,NotFaulty
1,1,0,1,3,0,0,1,0,2,49,0,0,0,0,0,0,47,745,1,NotFaulty
7,2,0,6,19,15,0,6,5,0.9074,157,0.3333,7,0.7222,0.3333,1,1,20.1429,107,2,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,754,1,NotFaulty
5,1,0,0,6,0,0,0,5,0.5,30,1,0,0,0.6,0,0,4.6,154,1,NotFaulty
2,1,0,7,16,0,0,7,1,0,50,0,0,0,0.6667,0,0,23,387,1,NotFaulty
2,1,0,4,5,0,0,4,1,0.5,19,0,0,0,0.6667,0,0,7.5,388,1,NotFaulty
1,1,0,2,5,0,0,2,0,2,124,0,0,0,0,0,0,121,778,1,NotFaulty
11,1,0,18,100,13,0,18,3,0.5714,962,1,0,0,0.2597,0,0,85.8182,73,7,NotFaulty
9,1,0,1,11,12,0,1,9,0.75,58,1,0,0,0.4444,0,0,5,90,1,NotFaulty
4,2,0,1,7,4,0,1,2,0.9444,78,0.1667,6,0.8667,0.4444,1,1,17,205,1,NotFaulty
6,1,0,45,93,0,0,45,6,0.2,577,1,0,0,0.2857,0,0,95,151,44,NotFaulty
1,1,0,2,5,0,0,2,0,2,110,0,0,0,0,0,0,107,909,1,Faulty
10,1,0,47,89,39,0,47,10,0.7778,591,1,0,0,0.1818,0,0,58,98,20,Faulty
2,1,0,6,11,1,0,6,2,2,29,0,0,0,0.75,0,0,13.5,496,5,NotFaulty
1,1,0,2,5,0,0,2,0,2,54,0,0,0,0,0,0,51,994,1,Faulty
11,1,0,50,155,43,0,50,11,0.7,1154,1,0,0,0.1667,0,0,103.8182,99,29,Faulty
2,1,0,2,8,1,0,2,2,2,23,0,0,0,0.75,0,0,10.5,549,2,NotFaulty
5,1,0,23,33,10,0,23,5,2,96,0,0,0,0.36,0,0,18.2,222,5,NotFaulty
6,1,0,16,42,13,0,16,6,0.8,124,0,0,0,0.3056,0,0,19.5,187,5,NotFaulty
5,1,0,2,23,8,0,2,3,0.875,231,1,0,0,0.4167,0,0,44.8,226,5,NotFaulty
11,1,0,3,18,41,0,3,11,0.88,91,1,0,0,0.4545,0,0,6.8182,104,3,NotFaulty
23,1,0,9,78,159,0,9,18,0.7955,676,1,1,0,0.4545,0,0,28.2174,52,6,Faulty
9,1,0,5,41,0,0,5,6,0.5,274,1,0,0,0.375,0,0,28.8889,137,9,NotFaulty
2,1,0,5,5,0,0,5,2,0,80,1,0,0,0.5833,0,0,36,621,3,NotFaulty
1,1,0,1,3,0,0,1,0,2,42,0,0,0,0,0,0,40,1244,1,NotFaulty
2,1,0,8,13,0,0,8,2,0,192,0.75,0,0,0.625,0,0,93,629,14,NotFaulty
2,1,0,5,13,0,0,5,1,0,135,0,0,0,0.6667,0,0,65.5,632,5,NotFaulty
4,1,0,8,12,0,0,8,2,0.5556,44,1,0,0,0.375,0,0,9.25,317,1,NotFaulty
4,1,0,6,10,0,0,6,4,0.3333,45,1,0,0,1,0,0,10,318,2,NotFaulty
2,1,0,4,9,0,0,4,2,0,27,1,0,0,0.75,0,0,11.5,639,2,NotFaulty
2,1,0,8,14,0,0,8,2,0,43,1,0,0,0.75,0,0,20,640,2,NotFaulty
2,1,0,10,14,0,0,10,2,0,84,1,0,0,0.75,0,0,40.5,644,7,NotFaulty
2,1,0,8,14,0,0,8,2,0,38,1,0,0,0.75,0,0,17.5,646,3,NotFaulty
2,1,0,4,26,0,0,4,2,0,818,1,0,0,0.75,0,0,407,662,31,NotFaulty
2,1,0,6,9,0,0,6,2,0,36,1,0,0,0.75,0,0,16.5,664,3,NotFaulty
2,1,0,7,12,0,0,7,2,0,36,0,0,0,0.75,0,0,16.5,666,3,NotFaulty
2,1,0,3,9,0,0,3,2,0,23,1,0,0,1,0,0,10,668,3,NotFaulty
5,1,0,7,26,0,0,7,5,0.5,196,0.4286,0,0,0.6,0,0,36.8,270,7,NotFaulty
4,1,0,7,17,0,0,7,4,0.4286,162,0.4286,0,0,0.5,0,0,37.75,341,7,NotFaulty
4,1,0,12,30,0,0,12,4,0.716,588,0.5926,0,0,0.5,0,0,139.25,347,21,NotFaulty
4,1,0,5,7,0,0,5,4,0.6667,32,1,0,0,0.5,0,0,6.25,348,1,NotFaulty
2,1,0,1,13,1,0,1,1,1,42,0,0,0,1,0,0,15.5,698,1,NotFaulty
7,1,0,4,12,19,0,4,0,1.0278,45,1,0,0,0.3929,0,0,4.5714,200,3,NotFaulty
6,1,0,7,31,0,0,7,2,0.9111,117,0.1111,0,0,0.3333,0,0,17,235,3,NotFaulty
3,1,0,4,7,0,0,4,0,0.5,29,1,0,0,0.5556,0,0,7.6667,472,1,NotFaulty
4,1,0,7,17,0,0,7,0,0.6667,73,1,0,0,0.4375,0,0,16,355,2,NotFaulty
3,1,0,3,7,0,0,3,0,0.5,52,1,0,0,0.5556,0,0,15.3333,475,2,NotFaulty
6,1,0,6,12,5,0,6,1,0.72,68,1,0,0,0.5833,0,0,9.5,239,2,NotFaulty
3,1,0,3,7,0,0,3,1,0.5,46,1,0,0,0.5556,0,0,13.3333,479,2,NotFaulty
2,1,0,1,16,1,0,1,1,1,56,0,0,0,1,0,0,21,720,1,NotFaulty
4,1,0,7,13,0,0,7,1,0.5333,77,1,0,0,0.5,0,0,17,361,2,NotFaulty
7,1,0,15,33,0,0,15,1,0.7083,215,1,0,0,0.3929,0,0,28.5714,209,5,NotFaulty
2,1,0,8,7,0,0,8,0,0,32,1,0,0,0.6667,0,0,13.5,733,1,NotFaulty
1,1,0,1,3,0,0,1,0,2,56,0,0,0,0,0,0,54,1468,1,NotFaulty
3,1,0,28,47,3,0,28,3,2,196,0,0,0,0.5556,0,0,64.3333,495,12,NotFaulty
1,1,0,1,3,0,0,1,0,2,147,0,0,0,0,0,0,145,1487,1,NotFaulty
7,1,0,35,88,9,0,35,5,0.3333,952,0,0,0,0.2333,0,0,134.8571,223,38,NotFaulty
1,1,0,1,3,0,0,1,0,2,147,0,0,0,0,0,0,145,1562,1,NotFaulty
