WMC,DIT,NOC,CBO,RFC,LCOM,Ca,Ce,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,AVG_CC,MAX_CC,FAULTY
13,1,0,1,19,0,0,1,13,0.75,167,0.5714,0,0,0.3385,0,0,11.3077,40,2,NotFaulty
12,1,0,1,23,0,0,1,12,0.6364,201,0.5,0,0,0.3167,1,1,15.4167,45,9,NotFaulty
9,1,0,2,28,0,0,2,9,0.375,139,1,0,0,0.2593,0,0,14.2222,62,5,NotFaulty
10,1,0,4,22,0,0,4,10,0.5185,105,1,0,0,0.25,0,0,9.2,57,1,NotFaulty
10,1,0,0,16,0,0,0,10,0.4444,92,1,0,0,0.4667,0,0,8,58,1,NotFaulty
5,2,0,1,9,6,0,1,3,0.9,75,0.2,5,0.8125,0.4167,1,1,13,117,1,NotFaulty
8,1,0,1,10,4,0,1,8,0.6667,54,1,0,0,0.4063,0,0,5.375,74,1,NotFaulty
9,1,0,0,16,0,0,0,9,0.5417,98,1,0,0,0.3889,0,0,9.5556,66,1,NotFaulty
4,2,0,1,7,4,0,1,2,0.8889,45,0.3333,3,0.8667,0.4444,1,1,9.5,151,1,NotFaulty
52,1,0,9,82,634,0,9,52,0.9232,1141,0.5429,0,0,0.0974,1,1,20.2692,13,27,NotFaulty
9,1,0,1,10,4,0,1,9,0.6667,63,1,0,0,0.4444,0,0,5.6667,80,1,NotFaulty
18,1,0,0,29,79,0,0,18,0.8676,148,0.875,0,0,0.25,0,0,6.7778,41,1,NotFaulty
8,1,0,1,18,0,0,1,8,0.898,81,0,0,0,0.3,0,0,8.25,94,2,NotFaulty
5,1,0,0,11,0,0,0,5,0,40,1,0,0,0.4667,0,0,6.8,152,1,NotFaulty
10,1,0,1,15,9,0,1,10,0.6667,76,0,0,0,0.5333,0,0,6.3,77,1,NotFaulty
17,1,0,1,33,26,0,1,17,0.875,180,0.5455,0,0,0.2185,0,0,8.9412,46,1,NotFaulty
4,2,0,1,7,4,0,1,2,0.8889,45,0.3333,3,0.8667,0.4444,1,1,9.5,197,1,NotFaulty
12,1,0,3,20,8,0,3,12,0.6364,102,1,0,0,0.2083,0,0,7.25,67,2,NotFaulty
12,1,0,0,13,14,0,0,12,0.8889,112,0.5556,0,0,0.4167,0,0,7.5833,68,1,NotFaulty
16,1,0,8,37,24,0,8,16,0.7333,223,1,0,0,0.1667,0,0,12.5625,52,5,NotFaulty
4,2,0,1,7,4,0,1,2,0.8889,45,0.3333,3,0.8667,0.4444,1,1,9.5,210,1,NotFaulty
9,1,0,2,15,4,0,2,9,0.6667,68,1,0,0,0.2889,0,0,6.2222,94,1,NotFaulty
4,2,0,1,7,4,0,1,2,0.9792,188,0.0625,16,0.8667,0.4444,1,1,42,213,1,NotFaulty
14,1,0,1,17,61,0,1,14,0.8462,115,1,0,0,0.4107,0,0,6.8571,62,2,NotFaulty
8,1,0,1,10,0,0,1,8,0.5714,63,1,0,0,0.375,0,0,6.5,110,1,NotFaulty
15,1,0,2,28,0,0,2,15,0.7,190,0.8,0,0,0.2,0,0,11.3333,60,7,NotFaulty
16,1,0,4,23,66,0,4,16,0.8333,113,1,0,0,0.1953,0,0,5.6875,57,1,NotFaulty
17,1,0,2,29,32,0,2,16,0.7375,165,1,0,0,0.2132,0,0,8.4118,55,3,NotFaulty
11,1,0,0,15,17,0,0,11,0.75,77,1,0,0,0.3091,0,0,5.6364,86,1,NotFaulty
12,1,0,0,22,6,0,0,12,0.6818,106,1,0,0,0.3,0,0,7.5,80,1,NotFaulty
16,1,0,2,33,4,0,2,16,0.6778,247,1,0,0,0.2143,0,0,14.0625,61,5,NotFaulty
16,1,0,3,47,0,0,3,16,0.6267,348,1,0,0,0.1875,0,0,20.4375,63,11,NotFaulty
14,1,0,2,27,0,0,2,14,0.6923,164,0.75,0,0,0.1746,1,1,10.4286,74,7,NotFaulty
7,1,0,1,17,3,0,1,7,0.5833,89,0,0,0,0.3571,0,0,11.4286,150,2,NotFaulty
6,1,0,0,11,3,0,0,6,0.6,48,0,0,0,0.6667,0,0,6.6667,176,1,NotFaulty
13,1,0,0,23,36,0,0,13,0.8,157,0,0,0,0.3654,0,0,10.6923,82,2,NotFaulty
12,1,0,2,12,66,0,2,12,2,12,0,0,0,0.7917,0,0,0,90,1,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,1,0,0,0,543,1,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,1,0,0,0,544,1,NotFaulty
3,1,0,1,3,3,0,1,3,2,3,0,0,0,0.8333,0,0,0,363,1,NotFaulty
4,2,0,1,7,4,0,1,2,0.8889,45,0.3333,3,0.8667,0.4444,1,1,9.5,273,1,NotFaulty
5,1,0,2,5,10,0,2,5,2,5,0,0,0,0.7,0,0,0,220,1,NotFaulty
5,1,0,3,8,0,0,3,5,0.6667,39,1,0,0,0.4,0,0,6.2,221,2,NotFaulty
17,1,0,6,33,54,0,6,17,0.8571,160,0.8571,0,0,0.152,0,0,8,66,3,NotFaulty
27,2,0,8,56,231,0,8,13,0.6484,380,1,0,0.4167,0.1538,1,1,12.8148,43,13,NotFaulty
2,4,0,0,4,1,0,0,2,2,9,0,0,1,0.75,0,0,3.5,591,1,NotFaulty
5,1,0,2,6,10,0,2,5,2,12,0,0,0,0.9,0,0,1.4,237,1,NotFaulty
11,2,0,2,20,33,0,2,10,0.8583,131,0.6667,0,0.2,0.4,0,0,9.8182,109,1,NotFaulty
6,2,0,1,9,7,0,1,4,0.8333,104,0.3333,5,0.7647,0.4,1,1,15.3333,201,3,NotFaulty
4,1,0,1,4,6,0,1,4,2,4,0,0,0,1,0,0,0,302,1,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1212,1,NotFaulty
32,1,0,21,66,466,0,21,30,0.1398,278,1,0,0,0.1161,0,0,7.5938,39,5,NotFaulty
26,1,0,19,26,325,0,19,26,2,26,0,0,0,0.3846,0,0,0,49,1,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1279,1,NotFaulty
7,1,0,4,10,9,0,4,5,0.3333,35,1,0,0,0.2857,0,0,3.8571,183,1,NotFaulty
3,1,0,2,3,3,0,2,3,2,3,0,0,0,0.6667,0,0,0,429,1,NotFaulty
7,1,0,4,7,21,0,4,7,2,7,0,0,0,0.3571,0,0,0,185,1,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,1,0,0,0,649,1,NotFaulty
0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
3,1,0,2,3,3,0,2,3,2,3,0,0,0,1,0,0,0,433,1,NotFaulty
48,1,0,6,48,1128,0,6,48,2,48,0,0,0,0.2313,0,0,0,28,1,NotFaulty
17,2,0,1,20,0,0,1,15,0.8269,300,0.1538,12,0.4643,0.3542,1,1,15.8824,81,2,NotFaulty
3,1,0,1,3,3,0,1,3,2,3,0,0,0,1,0,0,0,460,1,NotFaulty
6,3,0,2,13,0,0,2,6,0.4,48,1,0,0.8462,0.3333,0,0,6.6667,231,1,NotFaulty
5,2,0,1,8,6,0,1,3,0.8125,55,0.5,3,0.8125,0.4167,1,1,9.2,278,1,NotFaulty
4,2,0,3,6,0,0,3,4,0.5,26,1,0,0.4,0.5,0,0,5,349,1,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,1,0,0,0,699,1,NotFaulty
1,1,0,3,1,0,0,3,1,2,1,0,0,0,1,0,0,0,1399,1,NotFaulty
30,1,0,3,30,435,0,3,30,2,30,0,0,0,0.425,0,0,0,47,1,NotFaulty
0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
5,2,0,1,11,0,0,1,5,0.25,47,1,0,0.4,0.44,0,0,8,286,1,NotFaulty
6,2,0,1,9,7,0,1,4,0.75,80,0.5,3,0.7647,0.4,1,1,11.6667,240,3,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,1,0,0,0,722,1,NotFaulty
5,1,0,3,5,10,0,3,5,2,5,0,0,0,0.5333,0,0,0,289,1,NotFaulty
4,2,0,1,7,4,0,1,2,0.9762,166,0.0714,14,0.8667,0.4444,1,1,37,363,1,NotFaulty
5,1,0,1,11,0,0,1,5,0,58,0,0,0,0.4667,1,1,10.4,292,4,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1463,1,NotFaulty
8,1,0,1,8,28,0,1,8,2,8,0,0,0,0.625,0,0,0,183,1,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1472,1,NotFaulty
9,1,0,0,9,36,0,0,9,2,9,0,0,0,1,0,0,0,164,1,NotFaulty
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.5556,0,0,0,494,1,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,0.625,0,0,0,743,1,NotFaulty
4,1,0,1,4,6,0,1,4,2,4,0,0,0,0.5,0,0,0,372,1,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1491,1,NotFaulty
7,1,0,1,7,21,0,1,7,2,7,0,0,0,1,0,0,0,214,1,NotFaulty
6,4,0,3,14,3,0,3,6,0.4,42,0,0,0.8462,0.375,1,1,5.8333,250,1,NotFaulty
5,2,0,2,11,0,0,2,5,0.95,50,0.6,0,0.3333,0.4,0,0,8,302,2,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,1,0,0,0,756,1,NotFaulty
2,2,0,0,3,0,0,0,2,0,13,1,0,0.6667,0.6667,0,0,5,757,1,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1515,1,NotFaulty
26,1,0,2,26,325,0,2,26,2,26,0,0,0,0.3269,0,0,0,59,1,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1542,1,NotFaulty
1,1,0,0,2,0,0,0,0,2,25,0,0,0,1,0,0,3,1543,1,Faulty
2,4,0,0,4,1,0,0,2,2,9,0,0,1,0.75,0,0,3.5,772,1,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1546,1,NotFaulty
4,1,0,0,4,6,0,0,4,1.3333,13,0,0,0,1,0,0,0,387,1,NotFaulty
2,1,0,3,15,0,0,3,1,0,35,0,0,0,0.75,0,0,16,776,1,NotFaulty
2,1,0,3,5,1,0,3,1,1,18,0,0,0,0.75,0,0,7.5,777,1,NotFaulty
2,1,0,3,5,1,0,3,1,1,16,0,0,0,0.75,0,0,6.5,778,1,NotFaulty
2,1,0,3,5,1,0,3,1,1,16,0,0,0,0.75,0,0,6.5,779,1,NotFaulty
2,1,0,3,5,1,0,3,1,1,18,0,0,0,0.75,0,0,7.5,780,1,NotFaulty
2,1,0,3,6,1,0,3,1,1,20,0,0,0,0.75,0,0,8.5,781,1,NotFaulty
2,1,0,3,7,1,0,3,1,1,33,0,0,0,0.75,0,0,15,782,2,NotFaulty
2,1,0,3,6,1,0,3,1,1,21,0,0,0,0.75,0,0,9,783,1,NotFaulty
2,1,0,3,8,0,0,3,1,0,22,0,0,0,0.75,0,0,9.5,784,1,NotFaulty
2,1,0,3,11,0,0,3,1,0,31,0,0,0,0.75,0,0,14,785,1,NotFaulty
2,1,0,3,8,0,0,3,1,0,22,0,0,0,0.75,0,0,9.5,786,1,NotFaulty
2,1,0,1,10,0,0,1,1,0,33,0,0,0,0.75,0,0,15,788,2,NotFaulty
2,1,0,4,9,0,0,4,1,0,30,0,0,0,0.75,0,0,13.5,789,1,NotFaulty
2,1,0,3,10,0,0,3,1,0,43,0,0,0,0.75,0,0,20,790,1,NotFaulty
2,1,0,3,10,0,0,3,1,0,46,0,0,0,0.75,0,0,21.5,791,2,NotFaulty
2,1,0,3,10,0,0,3,1,0,48,0,0,0,0.75,0,0,22.5,793,2,NotFaulty
2,1,0,3,8,1,0,3,1,1,30,0,0,0,0.75,0,0,13.5,795,3,NotFaulty
2,1,0,4,8,0,0,4,1,0,22,0,0,0,0.75,0,0,9.5,796,1,NotFaulty
2,1,0,3,5,1,0,3,1,1,16,0,0,0,0.75,0,0,6.5,797,1,NotFaulty
2,1,0,4,10,0,0,4,1,0,36,0,0,0,0.75,0,0,16.5,798,1,NotFaulty
2,1,0,4,10,0,0,4,1,0,38,0,0,0,0.75,0,0,17.5,799,1,NotFaulty
2,1,0,4,13,0,0,4,1,0,45,0,0,0,0.75,0,0,21,800,1,NotFaulty
2,1,0,3,5,0,0,3,1,0,15,0,0,0,0.6667,0,0,6,801,1,NotFaulty
2,1,0,4,10,0,0,4,1,0,38,0,0,0,0.75,0,0,17.5,802,1,NotFaulty
2,1,0,4,10,0,0,4,1,0,38,0,0,0,0.75,0,0,17.5,803,1,NotFaulty
2,1,0,4,10,0,0,4,1,0,36,0,0,0,0.75,0,0,16.5,804,1,NotFaulty
2,1,0,4,12,0,0,4,1,0,50,0,0,0,0.75,0,0,23.5,805,2,NotFaulty
2,1,0,3,8,0,0,3,1,0,22,0,0,0,0.75,0,0,9.5,806,1,NotFaulty
2,1,0,3,8,0,0,3,1,0,22,0,0,0,0.75,0,0,9.5,807,1,NotFaulty
2,1,0,3,9,0,0,3,1,0,28,0,0,0,0.75,0,0,12.5,808,1,NotFaulty
2,1,0,3,8,0,0,3,1,0,22,0,0,0,0.75,0,0,9.5,809,1,NotFaulty
2,1,0,4,10,0,0,4,1,0,36,0,0,0,0.75,0,0,16.5,810,1,NotFaulty
2,1,0,4,10,0,0,4,1,0,36,0,0,0,0.75,0,0,16.5,811,1,NotFaulty
2,1,0,3,10,0,0,3,1,0,26,0,0,0,0.75,0,0,11.5,812,1,NotFaulty
2,1,0,4,10,0,0,4,1,0,50,0,0,0,0.75,0,0,23.5,813,1,NotFaulty
2,1,0,3,5,1,0,3,1,1,16,0,0,0,0.75,0,0,6.5,814,1,NotFaulty
2,1,0,6,16,0,0,6,1,0,41,0,0,0,0.75,0,0,19,816,2,NotFaulty
2,1,0,5,15,0,0,5,1,0,39,0,0,0,0.75,0,0,18,817,2,NotFaulty
2,1,0,5,15,0,0,5,1,0,39,0,0,0,0.75,0,0,18,819,2,NotFaulty
2,1,0,3,8,1,0,3,1,1,24,0,0,0,0.75,0,0,10.5,820,2,NotFaulty
2,1,0,5,15,0,0,5,1,0,39,0,0,0,0.75,0,0,18,822,2,NotFaulty
5,1,0,3,7,0,0,3,4,0.5,32,0,0,0,0.55,0,0,5,329,1,NotFaulty
2,1,0,5,10,1,0,5,1,1,37,0,0,0,0.75,0,0,17,825,1,NotFaulty
2,1,0,3,5,1,0,3,1,1,17,0,0,0,0.75,0,0,7,826,1,NotFaulty
5,1,0,3,7,0,0,3,4,0.5,32,0,0,0,0.55,0,0,5,331,1,NotFaulty
2,1,0,5,10,1,0,5,1,1,36,0,0,0,0.75,0,0,16.5,830,1,NotFaulty
2,1,0,3,5,1,0,3,1,1,18,0,0,0,0.75,0,0,7.5,831,1,NotFaulty
2,1,0,3,6,1,0,3,1,1,24,0,0,0,0.75,0,0,10.5,832,1,NotFaulty
2,1,0,3,5,1,0,3,1,1,18,0,0,0,0.75,0,0,7.5,833,1,NotFaulty
2,1,0,3,5,1,0,3,1,1,16,0,0,0,0.75,0,0,6.5,834,1,NotFaulty
2,1,0,3,5,1,0,3,1,1,16,0,0,0,0.75,0,0,6.5,835,1,NotFaulty
1,1,0,0,2,0,0,0,1,2,17,1,0,0,1,0,0,13,1671,1,NotFaulty
20,1,0,59,108,166,0,59,1,0.8579,693,0.9,0,0,0.1786,0,0,33.15,84,2,NotFaulty
5,1,0,3,17,0,0,3,5,0.25,57,0,0,0,0.6667,0,0,10.2,341,2,NotFaulty
3,1,0,1,8,0,0,1,3,0.25,34,1,0,0,0.5556,0,0,9.6667,569,1,NotFaulty
6,1,0,5,23,5,0,5,4,0.4,163,1,0,0,0.2667,0,0,25.8333,286,5,NotFaulty
8,1,0,2,18,28,0,2,8,2,97,0,0,0,0.4375,0,0,11.125,216,1,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1730,1,NotFaulty
2,2,0,1,11,0,0,1,1,0,33,0,0,0.9846,0.75,0,0,15,866,2,NotFaulty
4,1,0,1,13,0,0,1,3,0.1667,104,0,0,0,0.625,0,0,24,434,1,NotFaulty
2,1,0,4,10,0,0,4,1,0,84,0,0,0,0.6667,0,0,40,871,4,NotFaulty
2,1,0,5,16,0,0,5,1,0,55,0,0,0,0.6667,0,0,25.5,872,2,NotFaulty
4,1,0,8,24,0,0,8,3,0.5333,146,0,0,0,0.5,0,0,33,437,2,NotFaulty
10,1,0,2,31,19,0,2,3,0.619,290,1,0,0,0.26,0,0,27.3,176,5,NotFaulty
2,2,0,1,11,0,0,1,1,0,33,0,0,0.9846,0.75,0,0,15,884,2,NotFaulty
2,2,0,3,9,0,0,3,1,0,32,0,0,0.75,0.75,0,0,14.5,886,3,NotFaulty
2,1,0,3,23,0,0,3,1,0,129,0,0,0,0.75,0,0,63,890,8,NotFaulty
4,1,0,1,13,0,0,1,3,0.2222,79,0,0,0,0.625,0,0,18,446,1,NotFaulty
2,1,0,6,19,0,0,6,1,0,124,0,0,0,0.75,0,0,60.5,894,3,NotFaulty
2,1,0,5,16,0,0,5,1,0,55,0,0,0,0.6667,0,0,25.5,896,2,NotFaulty
4,1,0,8,25,0,0,8,3,0.5185,136,0,0,0,0.5,0,0,30.75,449,2,NotFaulty
15,1,0,4,46,69,0,4,3,0.7792,348,1,0,0,0.24,0,0,21.4667,121,5,NotFaulty
2,1,0,4,23,0,0,4,1,0,178,0,0,0,0.75,0,0,87.5,915,13,NotFaulty
2,1,0,3,15,0,0,3,1,0,35,0,0,0,0.75,0,0,16,916,1,NotFaulty
4,1,0,0,23,0,0,0,4,0,229,0,0,0,0.625,0,0,56,459,2,NotFaulty
3,1,0,3,11,3,0,3,3,1.5,54,0,0,0,0.3333,0,0,16,614,2,NotFaulty
2,1,0,3,6,1,0,3,1,2,17,0,0,0,0.75,0,0,7.5,922,1,NotFaulty
2,1,0,2,8,0,0,2,1,0,53,0,0,0,0.75,0,0,25,924,3,NotFaulty
2,1,0,2,5,0,0,2,1,0,29,0,0,0,0.625,0,0,12,925,1,NotFaulty
2,1,0,8,19,0,0,8,1,0,65,0,0,0,0.75,0,0,31,926,2,NotFaulty
9,1,0,14,46,10,0,14,3,0.625,320,0.125,0,0,0.2083,0,0,33.6667,208,10,NotFaulty
2,1,0,2,9,0,0,2,1,0,75,0,0,0,0.6667,0,0,34.5,940,3,NotFaulty
2,1,0,3,13,0,0,3,1,0,101,0,0,0,0.75,0,0,48,941,1,NotFaulty
2,1,0,2,4,0,0,2,1,0,22,0,0,0,0.6667,0,0,9,942,1,NotFaulty
5,1,0,9,32,0,0,9,2,0.5714,276,0,0,0,0.3,0,0,52.8,380,10,NotFaulty
2,1,0,3,7,0,0,3,1,0,45,0,0,0,0.75,0,0,21,953,3,NotFaulty
2,1,0,3,17,0,0,3,1,0,48,0,0,0,0.75,0,0,22.5,954,1,NotFaulty
4,1,0,0,13,0,0,0,4,0,73,0,0,0,1,0,0,16.75,478,1,NotFaulty
2,1,0,3,9,1,0,3,2,2,38,0,0,0,0.5,0,0,17,957,2,NotFaulty
2,1,0,2,4,1,0,2,2,2,8,0,0,0,0.5,0,0,3,958,1,NotFaulty
2,1,0,1,13,0,0,1,1,0,74,0,0,0,0.625,0,0,34.5,961,4,NotFaulty
2,1,0,2,6,0,0,2,1,0.5,23,0,0,0,0.75,0,0,9.5,962,1,NotFaulty
3,1,0,2,10,0,0,2,1,0.5,34,0,0,0,0.6667,0,0,9.6667,642,1,NotFaulty
82,1,0,34,280,3003,0,34,21,0.7037,3722,1,0,0,0.1866,0,0,44.2439,26,99,NotFaulty
2,1,0,6,9,0,0,6,1,0,40,0,0,0,0.75,0,0,18.5,1106,2,NotFaulty
7,1,0,20,60,1,0,20,3,0.5833,545,1,0,0,0.2857,0,0,76,320,13,NotFaulty
1,1,0,1,2,0,0,1,0,2,26,0,0,0,1,0,0,18,2243,1,NotFaulty
77,1,0,9,79,2836,0,9,77,0.9605,276,1,0,0,0.0863,1,1,2.5195,30,4,NotFaulty
4,1,0,14,60,4,0,14,3,0.6667,344,0,0,0,0.4,0,0,84.25,587,16,Faulty
11,1,0,2,21,27,0,2,8,0.7,118,1,0,0,0.3,0,0,9.3636,215,3,NotFaulty
3,1,0,6,5,3,0,6,2,1,9,0,0,0,1,0,0,1.6667,790,1,NotFaulty
20,1,0,13,43,90,0,13,19,0.2368,157,0,0,0,0.3625,0,0,6.75,119,1,NotFaulty
14,1,0,5,22,83,0,5,13,0.8654,84,0,0,0,0.2714,0,0,4.7143,171,1,Faulty
2,1,0,5,6,0,0,5,1,0,31,0,0,0,0.6667,0,0,13.5,1204,1,Faulty
12,1,0,9,29,28,0,9,10,0.6364,145,0.8,0,0,0.3125,0,0,10.6667,201,2,NotFaulty
12,1,0,10,36,46,0,10,0,0.7273,253,0,0,0,0.2833,0,0,19.9167,204,16,NotFaulty
4,1,0,5,11,0,0,5,4,0,52,0,0,0,0.6667,0,0,11.75,613,2,Faulty
2,1,0,3,4,0,0,3,2,0,20,0.5,0,0,0.6667,0,0,8,1228,1,Faulty
2,1,0,3,5,0,0,3,1,0,22,0,0,0,0.75,0,0,9.5,1230,3,Faulty
54,1,0,44,158,861,0,44,26,0.8988,1248,1,0,0,0.1195,0,0,21.9074,48,16,Faulty
2,1,0,3,4,0,0,3,1,0,14,0,0,0,0.6667,0,0,5.5,1298,1,Faulty
2,1,0,6,9,0,0,6,1,0,64,0,0,0,0.6,0,0,29,1300,2,Faulty
2,1,0,6,4,0,0,6,1,0,36,0,0,0,0.6,0,0,15,1301,1,Faulty
2,1,0,6,4,0,0,6,1,0,36,0,0,0,0.6,0,0,15,1302,1,Faulty
2,1,0,6,4,0,0,6,1,0,36,0,0,0,0.6,0,0,15,1303,1,Faulty
5,1,0,4,13,0,0,4,3,0.3056,152,0,0,0,0.3333,0,0,27.6,523,5,Faulty
2,1,0,8,12,0,0,8,1,0,73,0,0,0,0.6667,0,0,34.5,1311,3,NotFaulty
2,1,0,8,11,0,0,8,1,0,84,0,0,0,0.6,0,0,39,1315,8,Faulty
27,1,0,28,102,0,0,28,6,0.7988,978,0,0,0,0.165,0,0,34.7407,100,6,NotFaulty
7,1,0,7,23,7,0,7,7,0.4444,100,0,0,0,0.2857,0,0,12.8571,389,5,NotFaulty
1,1,0,3,3,0,0,3,0,2,18,0,0,0,1,0,0,14,2726,1,NotFaulty
4,2,0,1,7,4,0,1,2,0.9167,56,0.25,4,0.8667,0.4444,1,1,12,682,1,NotFaulty
1,1,0,3,3,0,0,3,0,2,16,0,0,0,1,0,0,12,2731,1,NotFaulty
12,1,0,1,20,20,0,1,11,0.7273,93,0.4,1,0,0.2727,0,0,6.3333,228,2,NotFaulty
8,1,0,1,14,10,0,1,8,0.7143,71,1,0,0,0.3,0,0,7.375,344,1,NotFaulty
4,1,0,0,5,0,0,0,3,0.5,29,0,0,0,0.75,0,0,5.75,689,1,NotFaulty
46,1,0,48,146,903,0,48,29,0.927,897,0,0,0,0.1075,1,1,18.1957,61,7,Faulty
3,1,0,9,9,0,0,9,2,0.3333,60,0,0,0,0.5333,0,0,18,950,1,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
2,1,0,9,7,0,0,9,1,0.3333,37,0,0,0,0.6,0,0,16,1426,1,NotFaulty
4,1,0,12,20,0,0,12,3,0.3333,86,0,0,0,0.625,0,0,20.25,714,3,NotFaulty
5,1,0,6,13,8,0,6,2,0,46,0,0,0,0.55,0,0,8,572,2,NotFaulty
8,1,0,5,13,10,0,5,8,0.6429,48,0,0,0,0.2708,0,0,4.75,359,1,NotFaulty
