WMC,DIT,NOC,CBO,RFC,LCOM,Ca,Ce,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,AVG_CC,MAX_CC,FAULTY
10,1,0,1,10,45,0,1,10,2,10,0,0,0,0.75,0,0,0,18,1,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.75,0,0,0,47,1,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,0.75,0,0,0,96,1,NotFaulty
4,1,0,1,4,6,0,1,4,2,4,0,0,0,0.75,0,0,0,49,1,NotFaulty
8,1,0,1,8,28,0,1,8,2,8,0,0,0,0.75,0,0,0,25,1,NotFaulty
0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,0.75,0,0,0,103,1,NotFaulty
18,1,0,1,18,153,0,1,18,2,18,0,0,0,0.75,0,0,0,12,1,NotFaulty
20,1,0,1,20,190,0,1,20,2,20,0,0,0,0.375,0,0,0,12,1,NotFaulty
10,1,0,1,10,45,0,1,10,2,10,0,0,0,0.5,0,0,0,25,1,NotFaulty
0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,0.75,0,0,0,128,1,NotFaulty
4,1,0,1,4,6,0,1,4,2,4,0,0,0,0.75,0,0,0,65,1,NotFaulty
8,1,0,1,8,28,0,1,8,2,8,0,0,0,0.75,0,0,0,33,1,NotFaulty
6,1,0,1,6,15,0,1,6,2,6,0,0,0,0.75,0,0,0,45,1,NotFaulty
4,1,0,1,4,6,0,1,4,2,4,0,0,0,0.75,0,0,0,69,1,NotFaulty
0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
16,1,0,1,16,120,0,1,16,2,16,0,0,0,0.375,0,0,0,18,1,NotFaulty
4,1,0,1,4,6,0,1,4,2,4,0,0,0,0.75,0,0,0,74,1,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,0.75,0,0,0,150,1,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,0.75,0,0,0,151,1,NotFaulty
8,1,0,1,8,28,0,1,8,2,8,0,0,0,0.5,0,0,0,38,1,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,0.75,0,0,0,156,1,NotFaulty
6,1,0,1,6,15,0,1,6,2,6,0,0,0,0.75,0,0,0,53,1,NotFaulty
4,1,0,1,4,6,0,1,4,2,4,0,0,0,0.75,0,0,0,80,1,NotFaulty
0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,0.75,0,0,0,162,1,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,0.75,0,0,0,163,1,NotFaulty
3,1,0,0,4,3,0,0,2,2,10,0,0,0,0.6667,0,0,2.3333,110,1,Faulty
5,1,0,2,21,0,0,2,4,0.25,261,1,0,0,0.44,0,0,50,74,28,NotFaulty
6,1,0,0,8,3,0,0,4,0.6,74,1,0,0,0.75,0,0,11,63,3,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,379,1,NotFaulty
6,1,0,4,18,13,0,4,5,0.8,127,0,1,0,0.5333,0,0,20,67,14,Faulty
3,1,0,0,7,1,0,0,0,0.5,42,0,0,0,0.5,0,0,11.6667,135,2,NotFaulty
22,1,0,3,48,41,0,3,9,0.8435,573,0.8571,0,0,0.2273,0,0,24.7273,21,7,Faulty
1,1,0,2,2,0,0,2,0,2,10,0.3333,0,0,1,0,0,6,472,1,NotFaulty
1,1,0,1,2,0,0,1,0,2,20,0.25,0,0,1,0,0,15,473,1,NotFaulty
65,1,0,9,105,1820,0,9,36,0.9752,1090,0.8824,1,0,0.1269,0,0,15.5077,9,31,Faulty
13,1,0,2,24,8,0,2,9,0.6875,376,1,0,0,0.3077,0,0,27.3077,52,11,Faulty
41,1,0,5,83,0,0,5,26,0.7969,2563,0,0,0,0.2222,0,0,61.122,23,57,Faulty
20,1,0,0,29,58,0,0,14,0.3895,547,0.2,0,0,0.31,0,0,26.1,53,10,NotFaulty
11,1,0,0,13,35,0,0,11,0.9,87,0.1,0,0,0.3939,0,0,6,97,1,Faulty
1,5,0,0,2,0,0,0,1,2,8,0,0,1,1,0,0,5,1073,1,Faulty
3,1,0,0,5,1,0,0,2,0.5,14,0,0,0,0.5,0,0,3.3333,358,1,Faulty
29,1,0,2,37,0,0,2,28,0.8139,1199,1,0,0,0.3333,0,0,39.6897,40,7,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1167,1,NotFaulty
12,1,0,2,20,24,0,2,11,0.9242,851,0,0,0,0.2917,1,1,68.4167,102,28,NotFaulty
14,1,0,2,14,91,0,2,14,2,14,0,0,0,0.3929,0,0,0,89,1,NotFaulty
18,1,0,2,18,153,0,2,18,2,18,0,0,0,0.4,0,0,0,70,1,NotFaulty
4,1,0,11,54,0,0,11,2,0.25,1540,1,0,0,0.5,0,0,383,334,60,NotFaulty
3,1,0,3,11,0,0,3,2,0,47,1,0,0,0.5833,0,0,14.3333,447,2,NotFaulty
14,1,0,1,14,91,0,1,14,2,14,0,0,0,0.5714,0,0,0,96,1,NotFaulty
3,1,0,6,29,0,0,6,2,0,304,1,0,0,0.5833,0,0,100,459,17,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.8333,0,0,0,690,1,NotFaulty
3,1,0,5,26,0,0,5,2,0,240,1,0,0,0.5833,0,0,78.6667,466,15,NotFaulty
3,1,0,8,32,0,0,8,2,0,329,1,0,0,0.5833,0,0,108.3333,473,14,NotFaulty
45,1,0,17,108,602,0,17,16,0.9432,2555,0.0714,0,0,0.153,0,0,54.5333,36,40,NotFaulty
27,1,0,1,27,351,0,1,27,2,27,0,0,0,0.5185,0,0,0,61,1,NotFaulty
70,1,0,16,192,1069,0,16,22,0.9146,7211,1,0,0,0.148,0,0,100.9286,31,50,NotFaulty
2,1,0,0,2,1,0,0,2,2,5,0,0,0,0.6,0,0,0,1104,1,NotFaulty
63,1,0,22,135,1399,0,22,36,0.9406,1203,1,0,0,0.1091,0,0,17.746,37,17,NotFaulty
2,2,0,1,6,1,0,1,2,2,13,0,0,0.9583,1,0,0,5.5,1170,1,Faulty
8,2,0,3,21,0,0,3,6,0.619,107,1,0,0.7,0.3,1,1,12,293,2,NotFaulty
2,2,0,1,6,1,0,1,2,2,13,0,0,0.9286,1,0,0,5.5,1175,1,Faulty
5,2,0,1,12,0,0,1,3,0.5,79,1,0,0.8636,0.6,1,1,14.2,471,1,Faulty
3,3,0,0,4,1,0,0,2,0.5,260,0,0,0.9744,1,0,0,85.3333,786,1,NotFaulty
3,3,0,0,4,1,0,0,2,0.5,923,0,0,0.9744,1,0,0,306.3333,787,1,NotFaulty
3,3,0,0,4,1,0,0,2,0.5,247,0,0,0.9744,1,0,0,81,788,1,NotFaulty
3,3,0,0,4,1,0,0,2,0.5,325,0,0,0.9744,1,0,0,107,789,1,NotFaulty
3,3,0,0,4,1,0,0,2,0.5,2145,0,0,0.9744,1,0,0,713.6667,790,1,NotFaulty
1,1,0,1,2,0,0,1,0,2,20,0.25,0,0,1,0,0,15,2372,1,NotFaulty
1,1,0,1,3,0,0,1,0,2,31,0.1667,0,0,1,0,0,24,2373,1,NotFaulty
6,1,0,1,6,15,0,1,6,2,6,0,0,0,0.5,0,0,0,403,1,NotFaulty
26,1,0,5,28,325,0,5,26,1,78,1,0,0,0.2179,0,0,1.9615,94,1,NotFaulty
1,1,0,2,2,0,0,2,0,2,18,0.0909,1,0,1,0,0,6,2449,1,NotFaulty
62,1,0,16,132,753,0,16,39,0.8502,2256,0.8621,0,0,0.1382,0,0,34.9194,41,14,Faulty
9,1,0,10,26,16,0,10,9,0.875,191,1,0,0,0.3333,0,0,19.6667,289,8,NotFaulty
4,1,0,0,9,2,0,0,2,0.6667,395,1,0,0,0.5,0,0,97.25,652,1,NotFaulty
1,1,0,1,2,0,0,1,0,2,20,0.25,0,0,1,0,0,15,2610,1,NotFaulty
2,1,0,1,11,1,0,1,1,1,40,1,0,0,0.6667,0,0,18.5,1307,3,NotFaulty
11,1,0,0,18,15,0,0,11,0.5,102,1,0,0,0.4318,0,0,8.0909,239,5,NotFaulty
5,1,0,9,15,8,0,9,3,0.75,191,1,0,0,0.3333,0,0,36.6,528,11,NotFaulty
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.5,0,0,0,662,1,NotFaulty
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.8333,0,0,0,663,1,NotFaulty
14,1,0,0,14,91,0,0,14,2,14,0,0,0,0.4167,0,0,0,190,1,NotFaulty
25,1,0,3,25,300,0,3,25,2,25,0,0,0,0.245,0,0,0,107,1,NotFaulty
10,1,0,2,10,45,0,2,10,1.1111,51,0,0,0,0.3,0,0,0,270,1,NotFaulty
29,1,0,7,32,362,0,7,25,0.9,203,1,0,0,0.2207,0,0,5.6552,94,2,NotFaulty
8,1,0,5,8,28,0,5,8,2,8,0,0,0,0.3636,0,0,0,342,1,NotFaulty
7,1,0,0,9,13,0,0,6,1.0694,721,1,0,0,0.25,0,0,100.2857,396,11,NotFaulty
20,1,0,5,38,62,0,5,13,0.7081,598,0.6364,3,0,0.2331,0,0,28.35,141,11,NotFaulty
8,2,0,0,13,0,0,0,7,0.7679,283,1,0,0.5625,0.4063,1,2,33.375,356,8,NotFaulty
8,1,0,3,17,4,0,3,8,0.6531,184,1,0,0,0.3036,0,0,21.125,358,2,NotFaulty
3,1,0,0,5,0,0,0,3,1,224,1,0,0,0.8333,0,0,72.6667,960,8,NotFaulty
7,1,0,0,9,13,0,0,4,0.875,209,1,0,0,0.25,0,0,28.2857,414,8,Faulty
5,1,0,1,15,0,0,1,4,1.1591,206,0.1364,0,0,0.5,0,0,35.8,583,9,NotFaulty
1,1,0,0,2,0,0,0,1,2,4,0,0,0,1,0,0,3,2916,1,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1459,1,NotFaulty
5,1,0,1,9,0,0,1,5,0.1667,233,1,0,0,0.5333,0,0,45,586,4,NotFaulty
11,1,0,0,16,25,0,0,11,0.05,191,0,0,0,0.4091,1,1,16,268,7,NotFaulty
5,1,0,0,7,10,0,0,5,2,107,0,0,0,0.35,0,0,20.4,591,3,NotFaulty
1,1,0,1,2,0,0,1,1,2,11,0.25,0,0,1,0,0,6,2960,1,NotFaulty
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.7778,0,0,0,987,1,NotFaulty
30,1,0,4,50,67,0,4,26,0.829,2119,0.9167,0,0,0.3389,0,0,68.8333,102,9,NotFaulty
6,1,0,0,11,0,0,0,6,0.8444,596,0,0,0,0.4583,0,0,96.8333,512,8,NotFaulty
2,4,0,0,4,1,0,0,2,2,9,0,0,1,0.75,0,0,3.5,1539,1,NotFaulty
22,1,0,5,39,89,0,5,12,0.7106,1533,0.6923,3,0,0.2321,0,0,68.0909,156,26,NotFaulty
10,1,0,0,13,5,0,0,8,0.9085,4805,0.1765,0,0,0.25,0,0,477.8,349,9,NotFaulty
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.5833,0,0,0,1165,1,NotFaulty
5,1,0,1,15,0,0,1,4,1.2438,1115,0.0093,0,0,0.5,0,0,157.4,701,9,NotFaulty
8,1,0,0,14,0,0,0,5,0.1429,571,0,0,0,0.5208,0,0,70,446,9,NotFaulty
12,1,0,1,22,0,0,1,6,0.5303,329,0,0,0,0.35,0,0,25.9167,300,8,NotFaulty
24,1,0,9,37,204,0,9,0,1.0145,262,0,1,0,0.1957,0,0,8.9167,151,2,NotFaulty
2,4,0,0,3,0,0,0,2,0,13,0,0,0.9565,0.6667,0,0,5,1814,1,NotFaulty
1,1,0,0,2,0,0,0,0,2,12,0,0,0,1,0,0,9,3630,1,NotFaulty
50,1,0,13,105,711,0,13,3,0.8435,3159,0.0769,0,0,0.1943,0,0,61.4,80,55,NotFaulty
5,1,0,1,6,0,0,1,0,0.4722,97,0,0,0,0.48,0,0,16.6,802,4,NotFaulty
53,1,0,20,144,1146,0,20,20,0.8992,6553,0.0909,0,0,0.1923,1,1,122.0189,89,152,NotFaulty
17,1,0,3,55,134,0,3,5,0.9375,860,0,0,0,0.2125,0,0,49.4706,285,19,NotFaulty
1,1,0,1,2,0,0,1,0,2,12,0,0,0,1,0,0,9,4849,1,NotFaulty
49,1,0,11,87,866,0,11,2,0.9951,2162,0.3667,20,0,0.1875,0,0,41.898,101,24,NotFaulty
2,3,0,0,3,0,0,0,2,1,13,0.5,0,0.9565,0.75,0,0,4.5,2482,1,NotFaulty
9,1,0,2,11,20,0,2,0,0.825,77,1,0,0,0.5185,0,0,7,552,2,NotFaulty
10,1,0,1,17,0,0,1,1,0.0667,470,0,0,0,0.5667,0,0,45.5,502,7,NotFaulty
4,1,0,1,6,0,0,1,4,0,73,0,0,0,0.55,0,0,16.5,1256,2,NotFaulty
13,1,0,12,52,30,0,12,7,0.7576,1439,1,0,0,0.3077,0,0,108,395,28,Faulty
1,1,0,1,2,0,0,1,0,2,18,0,0,0,1,0,0,14,5148,1,NotFaulty
38,1,0,19,77,569,0,19,13,0.8943,2190,1,0,0,0.1526,0,0,55.7632,138,15,NotFaulty
8,1,0,1,8,28,0,1,8,2,8,0,0,0,0.5833,0,0,0,658,1,NotFaulty
10,1,0,2,21,0,0,2,10,0,91,1,0,0,0.5333,0,0,8,528,2,NotFaulty
1,1,0,1,2,0,0,1,1,2,12,0,0,0,1,0,0,3,5284,1,NotFaulty
8,1,0,6,12,20,0,6,8,0.3333,460,1,0,0,0.4643,0,0,55.75,666,32,NotFaulty
7,1,0,6,13,5,0,6,7,0.3667,1019,1,0,0,0.3878,0,0,143.8571,780,46,NotFaulty
6,1,0,2,12,3,0,2,6,0.9846,112,0,0,0,0.5,1,1,13.3333,911,1,NotFaulty
5,1,0,4,5,10,0,4,5,2,5,0,0,0,0.4,0,0,0,1094,1,NotFaulty
6,1,0,2,12,3,0,2,6,0.7636,90,0,0,0,0.5,1,1,12.1667,913,1,NotFaulty
4,1,0,1,5,4,0,1,3,0.6667,18,1,0,0,0.625,0,0,3.25,1371,1,Faulty
4,1,0,1,5,6,0,1,3,2,12,0,0,0,0.625,0,0,2,1372,1,Faulty
4,1,0,1,5,6,0,1,3,2,12,0,0,0,0.625,0,0,2,1373,1,Faulty
4,1,0,1,5,6,0,1,3,2,12,0,0,0,0.625,0,0,2,1374,1,Faulty
4,1,0,1,5,0,0,1,3,0.3333,20,1,0,0,0.625,0,0,3.75,1375,1,Faulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,5501,1,NotFaulty
3,1,0,4,12,0,0,4,1,0,112,1,0,0,0.5833,0,0,36,1837,6,NotFaulty
3,1,0,4,12,0,0,4,1,0,112,1,0,0,0.5833,0,0,36,1840,6,NotFaulty
5,1,0,0,19,10,0,0,3,2,106,0,0,0,0.9,0,0,20.2,1105,3,NotFaulty
3,1,0,1,14,0,0,1,2,0.5,98,1,0,0,0.6667,0,0,30.6667,1845,5,NotFaulty
86,1,0,46,256,1991,0,46,51,0.939,6260,0.9658,0,0,0.1013,0,0,70.4302,70,135,Faulty
5,1,0,2,6,10,0,2,5,1.25,13,1,0,0,0.5333,0,0,1.4,1208,1,NotFaulty
5,1,0,1,15,0,0,1,4,1.17,207,0.08,0,0,0.5,0,0,35.4,1211,9,NotFaulty
3,1,0,1,3,3,0,1,3,1.5,17,0,0,0,0.6667,0,0,0,2020,1,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,6061,1,NotFaulty
11,1,0,18,45,33,0,18,5,0.76,833,0.6,1,0,0.2125,0,0,74.2727,552,5,NotFaulty
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.6667,0,0,0,2027,1,NotFaulty
5,3,0,0,7,10,0,0,5,2,20,0,0,0.9565,0.6,0,0,3,1217,1,NotFaulty
3,1,0,5,13,0,0,5,2,0.1667,167,1,0,0,0.5,0,0,53.6667,2034,14,NotFaulty
5,1,0,1,15,0,0,1,4,1.1855,237,0.0645,0,0,0.5,0,0,40.2,1223,9,NotFaulty
1,1,0,0,2,0,0,0,1,2,121,0,0,0,1,0,0,3,6117,1,NotFaulty
1,1,0,2,2,0,0,2,1,2,45,0.0714,1,0,1,0,0,30,6118,1,NotFaulty
5,1,0,0,19,10,0,0,3,2,107,0,0,0,0.9,0,0,20.4,1225,3,NotFaulty
3,1,0,0,10,1,0,0,1,0.5,73,1,0,0,0.75,0,0,22.6667,2043,3,NotFaulty
66,1,0,27,204,1255,0,27,8,0.7795,8604,0.963,0,0,0.1549,0,0,128.9545,103,143,Faulty
14,1,0,2,47,91,0,2,13,2,485,0,0,0,0.4107,0,0,33.6429,490,9,NotFaulty
60,1,0,7,131,1092,0,7,41,0.7864,1867,0.9333,0,0,0.1135,0,0,29.8667,117,15,NotFaulty
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.5,0,0,0,2350,1,NotFaulty
1,1,0,0,2,0,0,0,0,2,14,0,0,0,1,0,0,3,7052,1,NotFaulty
1,1,0,0,2,0,0,0,0,2,16,0,0,0,1,0,0,12,7053,1,NotFaulty
5,1,0,1,10,4,0,1,0,0.875,185,0.5,0,0,0.3333,0,0,35.6,1412,3,NotFaulty
19,1,0,0,49,149,0,0,11,0.9673,700,0.9412,0,0,0.2333,0,0,34.9474,374,14,NotFaulty
1,1,0,0,2,0,0,0,1,2,8,0,0,0,1,0,0,3,7118,1,NotFaulty
1,1,0,0,2,0,0,0,1,2,9,0,0,0,1,0,0,3,7119,1,NotFaulty
1,1,0,0,2,0,0,0,1,2,7,0,0,0,1,0,0,3,7120,1,NotFaulty
1,1,0,0,2,0,0,0,1,2,8,0,0,0,1,0,0,3,7121,1,NotFaulty
44,1,0,0,54,766,0,0,44,0.9042,527,1,0,0,0.2576,0,0,10.5909,163,12,Faulty
18,1,0,1,28,47,0,1,18,0.7206,357,1,0,0,0.179,0,0,18.3889,401,4,NotFaulty
6,1,0,2,6,15,0,2,6,2,6,0,0,0,0.375,0,0,0,1206,1,NotFaulty
8,1,0,3,20,22,0,3,6,0.9286,107,0.5,0,0,0.2857,0,0,12.125,906,4,NotFaulty
5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.6,0,0,0,1450,1,Faulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Faulty
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.6667,0,0,0,907,1,Faulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Faulty
17,1,0,0,17,136,0,0,17,2,17,0,0,0,0.4559,0,0,0,428,1,Faulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Faulty
6,1,0,0,6,15,0,0,6,2,6,0,0,0,1,0,0,0,1214,1,Faulty
1,4,0,0,2,0,0,0,1,2,24,0,0,1,1,0,0,7,7286,1,Faulty
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.7778,0,0,0,2429,1,Faulty
16,1,0,0,16,120,0,0,16,2,16,0,0,0,0.6458,0,0,0,456,1,Faulty
3,1,0,0,3,3,0,0,3,2,3,0,0,0,1,0,0,0,2436,1,Faulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Faulty
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.4688,0,0,0,914,1,Faulty
25,1,0,0,25,300,0,0,25,1.0417,37,0,0,0,0.33,0,0,0,293,1,Faulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,3671,1,Faulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,3672,1,Faulty
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.6667,0,0,0,2449,1,Faulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,7349,1,Faulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,7350,1,Faulty
10,1,0,0,10,45,0,0,10,1.1111,13,0,0,0,0.4,0,0,0,736,1,Faulty
1,4,0,0,2,0,0,0,1,2,10,0,0,1,1,0,0,7,7361,1,Faulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,7362,1,Faulty
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.6667,0,0,0,2455,1,Faulty
5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.4,0,0,0,1474,1,Faulty
26,1,0,0,26,325,0,0,26,2,26,0,0,0,0.4872,0,0,0,284,1,NotFaulty
22,1,0,0,22,231,0,0,22,2,22,0,0,0,0.75,0,0,0,337,1,NotFaulty
16,1,0,0,16,120,0,0,16,2,16,0,0,0,0.375,0,0,0,464,1,NotFaulty
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.75,0,0,0,1859,1,NotFaulty
6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.75,0,0,0,1240,1,NotFaulty
12,1,0,0,12,66,0,0,12,2,12,0,0,0,0.75,0,0,0,621,1,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,3729,1,NotFaulty
12,1,0,0,12,66,0,0,12,2,12,0,0,0,0.3542,0,0,0,622,1,NotFaulty
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.5556,0,0,0,2491,1,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,3737,1,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,3738,1,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,3739,1,NotFaulty
19,1,0,0,19,171,0,0,19,2,19,0,0,0,0.4386,0,0,0,394,1,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,7499,1,NotFaulty
10,1,0,0,10,45,0,0,10,2,10,0,0,0,0.75,0,0,0,750,1,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,7510,1,NotFaulty
6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.75,0,0,0,1252,1,NotFaulty
16,1,0,0,16,120,0,0,16,2,16,0,0,0,0.6875,0,0,0,470,1,NotFaulty
16,1,0,0,16,120,0,0,16,2,16,0,0,0,0.5,0,0,0,471,1,NotFaulty
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.75,0,0,0,1888,1,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,3777,1,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,3778,1,NotFaulty
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.5,0,0,0,945,1,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,3783,1,NotFaulty
20,1,0,0,20,190,0,0,20,2,20,0,0,0,0.75,0,0,0,379,1,NotFaulty
26,1,0,0,26,325,0,0,26,2,26,0,0,0,0.5,0,0,0,292,1,NotFaulty
38,1,0,0,38,703,0,0,38,2,38,0,0,0,0.3553,0,0,0,201,1,NotFaulty
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.6667,0,0,0,2551,1,NotFaulty
5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.7,0,0,0,1531,1,NotFaulty
5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.7,0,0,0,1532,1,NotFaulty
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.5,0,0,0,1916,1,NotFaulty
18,1,0,0,18,153,0,0,18,2,18,0,0,0,0.5,0,0,0,426,1,NotFaulty
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.6667,0,0,0,2562,1,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,3845,1,NotFaulty
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.75,0,0,0,962,1,NotFaulty
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.75,0,0,0,1925,1,NotFaulty
35,1,0,0,35,595,0,0,35,2,35,0,0,0,0.3714,0,0,0,221,1,NotFaulty
6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.375,0,0,0,1290,1,NotFaulty
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.5,0,0,0,1936,1,NotFaulty
13,1,0,0,13,78,0,0,13,2,13,0,0,0,0.4615,0,0,0,596,1,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,3881,1,NotFaulty
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.75,0,0,0,971,1,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,3886,1,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,3887,1,NotFaulty
14,1,0,0,14,91,0,0,14,2,14,0,0,0,0.5,0,0,0,556,1,NotFaulty
22,1,0,0,22,231,0,0,22,2,22,0,0,0,0.2818,0,0,0,355,1,NotFaulty
6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.5,0,0,0,1302,1,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,3909,1,NotFaulty
29,1,0,0,29,406,0,0,29,2,29,0,0,0,0.3707,0,0,0,270,1,NotFaulty
12,1,0,0,12,66,0,0,12,2,12,0,0,0,0.5,0,0,0,654,1,NotFaulty
