WMC,DIT,NOC,CBO,RFC,LCOM,Ca,Ce,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,AVG_CC,MAX_CC,FAULTY
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,440,1,NotFaulty
1,3,0,0,2,0,0,0,1,2,6,1,0,1,1,0,0,4,441,1,NotFaulty
13,1,0,13,51,72,0,13,7,0.8333,233,1,0,0,0.25,0,0,16.7692,35,5,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
5,1,0,3,11,4,0,3,2,0,71,0,0,0,0.44,0,0,13,94,4,NotFaulty
12,1,0,6,34,46,0,6,3,0.7955,157,1,0,0,0.3333,0,0,11.75,40,2,NotFaulty
2,1,0,3,10,0,0,3,2,0,40,1,0,0,0.75,0,0,18.5,244,2,NotFaulty
6,1,0,5,19,9,0,5,5,0.2,56,1,0,0,0.2667,0,0,8.1667,82,1,NotFaulty
5,1,0,4,9,10,0,4,5,2,26,0,0,0,0.2667,0,0,4.2,100,1,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
12,1,0,0,30,54,0,0,9,0.6364,173,1,0,0,0.2396,0,0,13.25,43,5,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,523,1,NotFaulty
2,1,0,1,3,1,0,1,2,2,5,0,0,0,0.75,0,0,1.5,262,1,NotFaulty
1,3,0,0,2,0,0,0,1,2,5,1,0,1,1,0,0,3,526,1,Faulty
4,1,0,2,6,6,0,2,4,2,13,0,0,0,0.4167,0,0,2.25,132,1,Faulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,531,1,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Faulty
14,1,0,7,33,41,0,7,12,0.5128,215,1,0,0,0.2321,0,0,14.1429,39,4,Faulty
5,4,0,0,18,10,0,0,4,1.25,70,1,0,0.8462,0.3667,0,0,12.8,111,3,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,560,1,NotFaulty
4,4,0,0,17,0,0,0,4,0.5,89,1,0,0.88,0.5,1,2,20.25,141,3,NotFaulty
7,4,0,4,12,19,0,4,7,0.3667,105,1,0,0.9167,0.4082,1,1,13.2857,82,5,NotFaulty
5,1,0,2,17,10,0,2,2,2,138,0,0,0,0.7333,0,0,26.6,118,6,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,594,1,NotFaulty
3,1,0,1,7,3,0,1,2,2,36,0,0,0,0.5556,0,0,11,199,3,NotFaulty
3,1,0,0,7,3,0,0,2,2,29,0,0,0,0.5556,0,0,8.6667,201,2,NotFaulty
4,1,0,4,12,4,0,4,1,0.6667,42,0,0,0,0.3333,0,0,9,152,2,NotFaulty
2,1,0,1,3,1,0,1,2,2,7,0,0,0,1,0,0,2.5,305,1,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
6,1,0,6,18,5,0,6,2,0.45,130,1,0,0,0.3056,0,0,20,103,2,NotFaulty
1,3,0,0,2,0,0,0,0,2,5,1,0,1,1,0,0,3,620,1,NotFaulty
4,3,0,0,7,4,0,0,4,0.6667,32,1,0,0.9565,0.4375,0,0,6.5,156,1,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
9,1,0,10,19,24,0,10,4,0.625,87,0.5,0,0,0.3651,0,0,8.4444,70,2,NotFaulty
2,1,0,2,4,0,0,2,1,0,19,0,0,0,0.6667,0,0,7.5,318,1,NotFaulty
3,1,0,3,6,1,0,3,2,0,33,0,0,0,0.4667,0,0,9.3333,213,1,NotFaulty
2,1,0,2,4,0,0,2,1,0,15,0,0,0,0.75,0,0,6,321,1,NotFaulty
2,1,0,2,14,0,0,2,1,0,67,0,0,0,0.6667,0,0,31.5,322,2,NotFaulty
2,1,0,1,4,0,0,1,1,0,13,0,0,0,0.75,0,0,5,323,1,NotFaulty
9,1,0,8,40,12,0,8,4,0.4063,276,1,0,0,0.2222,0,0,29.2222,73,5,NotFaulty
7,1,0,2,32,0,0,2,6,0.0833,234,1,0,0,0.3571,0,0,32.1429,97,8,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
12,1,0,1,29,46,0,1,6,0.3636,194,1,0,0,0.3958,0,0,15.0833,58,6,NotFaulty
9,1,0,2,17,10,0,2,4,0.5,96,1,0,0,0.2889,0,0,9.4444,80,3,NotFaulty
7,1,0,5,18,0,0,5,6,0,80,1,0,0,0.2857,0,0,10.1429,104,2,NotFaulty
3,1,0,0,5,3,0,0,2,2,13,0,0,0,1,0,0,3.3333,244,1,NotFaulty
12,2,0,3,31,52,0,3,3,0.8409,230,0.5,5,0.5652,0.3295,1,1,17.5,62,5,NotFaulty
6,2,0,1,9,0,0,1,4,0.65,53,1,0,0.9275,0.3889,0,0,7.1667,126,1,NotFaulty
11,1,0,5,22,55,0,5,11,2,44,0,0,0,0.1667,0,0,3,70,1,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
2,1,0,3,4,0,0,3,1,0.25,31,0,0,0,0.6,0,0,12.5,387,1,NotFaulty
19,1,0,12,35,139,0,12,9,0.6667,139,1,0,0,0.1813,0,0,6.1579,41,2,Faulty
7,1,0,3,16,1,0,3,0,0.1667,59,1,0,0,0.6429,0,0,7.2857,114,2,NotFaulty
5,1,0,4,7,10,0,4,2,2,20,0,0,0,0.5333,0,0,3,161,1,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,810,1,NotFaulty
6,1,0,3,15,7,0,3,4,0.4,63,1,1,0,0.32,0,0,9.1667,136,2,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,818,1,NotFaulty
17,1,0,5,20,136,0,5,2,2,111,0,0,0,0.4202,0,0,5.5294,49,1,NotFaulty
6,1,0,4,8,15,0,4,6,2,20,0,0,0,0.4667,0,0,2.3333,140,1,NotFaulty
2,1,0,4,4,0,0,4,2,0,17,1,0,0,0.625,0,0,7,421,1,NotFaulty
3,1,0,4,5,3,0,4,2,2,13,0,0,0,0.5556,0,0,3.3333,282,1,NotFaulty
4,1,0,5,8,6,0,5,3,2,25,0,0,0,0.4375,0,0,5.25,212,1,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,851,1,NotFaulty
28,1,0,0,52,340,0,0,23,0.823,355,0.7778,2,0,0.2176,1,1,11.3571,31,4,NotFaulty
15,1,0,14,50,93,0,14,12,0.3571,237,1,0,0,0.1926,0,0,14.7333,60,3,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
12,1,0,13,25,66,0,13,12,2,87,0,0,0,0.15,0,0,6.25,76,1,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
14,1,0,3,21,59,0,3,8,0.8718,98,1,0,0,0.381,0,0,5.5714,66,2,NotFaulty
4,1,0,3,6,6,0,3,4,2,11,0,0,0,0.625,0,0,1.75,235,1,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,942,1,NotFaulty
7,1,0,6,12,19,0,6,6,0.8333,49,0,1,0,0.375,0,0,5.8571,136,3,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,953,1,NotFaulty
1,3,0,0,2,0,0,0,1,2,5,1,0,1,1,0,0,3,954,1,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,955,1,NotFaulty
3,1,0,1,4,3,0,1,2,2,15,0,0,0,0.5556,0,0,4,319,1,NotFaulty
5,1,0,3,9,8,0,3,4,0.625,44,0.5,1,0,0.5,0,0,7.4,192,2,NotFaulty
7,1,0,1,20,9,0,1,7,0.6667,75,1,0,0,0.4286,0,0,9.2857,138,1,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
8,1,0,3,9,28,0,3,8,2,18,0,0,0,0.4688,0,0,1.25,122,1,NotFaulty
4,1,0,4,13,4,0,4,0,0.3333,78,0.5,0,0,0.5,0,0,18,246,2,NotFaulty
15,1,0,12,38,69,0,12,12,0.75,131,1,0,0,0.2571,0,0,7.6,66,2,NotFaulty
1,4,0,0,2,0,0,0,1,2,5,1,0,1,1,0,0,3,1002,1,NotFaulty
5,2,0,2,8,6,0,2,3,0.85,67,0.4,4,0.8125,0.375,1,1,11.4,201,1,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1008,1,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1009,1,NotFaulty
3,1,0,2,5,3,0,2,2,1,14,0,0,0,0.5556,0,0,3.3333,337,1,Faulty
2,1,0,2,4,0,0,2,1,0,25,0,0,0,0.625,0,0,10,507,1,Faulty
2,1,0,3,6,0,0,3,1,0,22,0,0,0,0.6667,0,0,9.5,508,1,Faulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1017,1,NotFaulty
8,1,0,0,12,28,0,0,5,2,30,0,0,0,0.4167,0,0,2.75,128,3,NotFaulty
4,3,0,0,7,4,0,0,4,0.6667,32,1,0,0.9565,0.4375,0,0,6.5,257,1,NotFaulty
4,3,0,1,22,0,0,1,4,0.8333,85,1,0,0.88,0.625,1,1,19.75,259,3,NotFaulty
6,1,0,0,19,9,0,0,0,0,158,1,0,0,0.381,0,0,25.1667,175,5,NotFaulty
8,1,0,3,19,22,0,3,5,0.4286,114,1,0,0,0.5313,0,0,13.125,132,3,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,532,1,NotFaulty
2,1,0,0,3,1,0,0,2,2,5,0,0,0,1,0,0,1.5,533,1,NotFaulty
14,1,0,5,52,57,0,5,10,0.7692,351,1,0,0,0.3857,0,0,23.8571,78,6,NotFaulty
2,2,0,3,5,0,0,3,1,0,33,0,0,0.9846,0.625,0,0,14,1,1,NotFaulty
2,1,0,3,6,0,0,3,1,0,25,0,0,0,0.6667,0,0,10.5,2,1,NotFaulty
39,1,0,2,63,741,0,2,38,2,411,0,0,0,0.1305,0,0,9.5385,1,6,NotFaulty
3,4,0,0,5,3,0,0,2,1.5,18,1,0,0.9565,0.6667,0,0,4.6667,24,2,NotFaulty
8,1,0,1,19,0,0,1,2,0.6786,274,1,0,0,0.5,0,0,32.25,11,4,NotFaulty
12,1,0,13,32,26,0,13,10,0.6061,119,1,0,0,0.2381,0,0,8.6667,9,4,NotFaulty
7,3,0,9,27,19,0,9,5,1,125,1,1,0.9286,0.4167,0,0,16.5714,17,3,NotFaulty
5,1,0,4,8,8,0,4,4,0.5,26,1,0,0,0.4667,0,0,4,25,1,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,127,1,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,0.75,0,0,0,64,1,NotFaulty
7,1,0,2,17,11,0,2,7,0.4167,62,1,0,0,0.4286,0,0,7.5714,19,1,NotFaulty
4,1,0,2,4,6,0,2,4,2,4,0,0,0,0.625,0,0,0,35,1,NotFaulty
2,1,0,3,4,0,0,3,1,0.5,17,0,0,0,0.6667,0,0,6.5,71,1,NotFaulty
18,1,0,7,36,105,0,7,16,0.7176,246,1,0,0,0.2302,0,0,12.3889,9,3,NotFaulty
26,1,0,5,69,209,0,5,20,0.52,527,1,0,0,0.1846,0,0,19.1923,8,5,NotFaulty
31,1,0,4,78,449,0,4,19,0.9067,558,0.2,0,0,0.1467,0,0,16.8387,8,6,NotFaulty
6,1,0,0,6,15,0,0,6,1.2,8,0,0,0,0.5833,0,0,0,45,1,NotFaulty
3,1,0,0,5,3,0,0,2,2,12,0,0,0,0.3333,0,0,3,92,1,NotFaulty
17,1,0,6,39,132,0,6,7,0.6563,276,0,0,0,0.2086,0,0,15.1176,17,4,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
67,1,0,6,93,2211,0,6,54,2,683,0,0,0,0.0922,0,0,9.194,5,5,NotFaulty
10,1,0,3,21,45,0,3,10,2,81,0,0,0,0.2286,0,0,7.1,41,2,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
7,1,0,2,19,0,0,2,4,0.1667,116,0.6667,0,0,0.3929,0,0,15.1429,60,2,NotFaulty
9,1,0,3,25,6,0,3,2,0.7917,189,1,0,0,0.3889,0,0,19.3333,48,4,NotFaulty
4,4,0,1,8,0,0,1,4,0.8333,36,1,0,0.88,0.625,1,1,7,111,1,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,445,1,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,446,1,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
1,2,0,0,2,0,0,0,0,2,5,1,0,1,1,0,0,3,447,1,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,224,1,NotFaulty
3,1,0,1,9,0,0,1,2,0,31,1,0,0,0.6667,0,0,9,150,1,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,227,1,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,228,1,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,457,1,NotFaulty
