WMC,DIT,NOC,CBO,RFC,LCOM,Ca,Ce,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,AVG_CC,MAX_CC,FAULTY
6,1,0,7,12,15,0,7,6,2,37,0,0,0,0.5,0,0,5.1667,64,1,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,390,1,NotFaulty
26,1,0,5,47,0,0,5,24,0.08,236,1,0,0,0.2582,0,0,8.0385,16,2,NotFaulty
56,1,0,13,88,1436,0,13,45,0.6758,634,1,0,0,0.1258,0,0,10.2143,8,6,NotFaulty
14,1,0,10,42,73,0,10,10,0.4615,192,1,0,0,0.3061,0,0,12.5714,36,2,NotFaulty
8,1,0,0,36,0,0,0,8,0.1429,190,1,0,0,0.3333,0,0,22.5,65,5,NotFaulty
3,1,0,2,7,0,0,2,3,0,21,1,0,0,0.6667,0,0,5.6667,175,1,NotFaulty
6,1,0,4,26,1,0,4,5,1,145,0.375,0,0,0.36,0,0,21.8333,90,11,NotFaulty
5,1,0,1,16,4,0,1,5,0,62,1,0,0,0.6,0,0,11.2,109,2,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,0.75,0,0,0,275,1,NotFaulty
3,1,0,2,8,0,0,2,3,0.5,29,0,0,0,0.6667,0,0,8,184,1,NotFaulty
3,1,0,2,8,0,0,2,3,0.5,29,0,0,0,0.6667,0,0,8,185,1,NotFaulty
32,1,0,9,65,386,0,9,29,0.8208,382,1,0,0,0.1656,0,0,10.6563,18,4,NotFaulty
25,1,0,11,63,230,0,11,22,0.65,316,1,0,0,0.13,0,0,11.44,25,3,Faulty
6,1,0,4,20,15,0,4,5,2,82,0,0,0,0.5833,0,0,12.6667,106,3,NotFaulty
0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,NotFaulty
2,1,0,3,4,0,0,3,1,0,14,0,0,0,0.6667,0,0,5.5,321,1,NotFaulty
3,1,0,4,8,0,0,4,2,0.5,48,0,0,0,0.5556,0,0,14,215,2,NotFaulty
2,1,0,7,23,0,0,7,1,0,100,0,0,0,0.6667,0,0,48.5,327,6,NotFaulty
6,1,0,6,7,7,0,6,5,0.8,34,0.6667,0,0,0.4,0,0,4.1667,110,1,NotFaulty
1,1,0,0,2,0,0,0,1,2,22,0,0,0,1,0,0,3,661,1,NotFaulty
2,1,0,6,12,0,0,6,1,0,51,0,0,0,0.625,0,0,23.5,331,1,NotFaulty
2,1,0,3,6,0,0,3,1,0,23,0,0,0,0.6667,0,0,10,332,1,NotFaulty
7,1,0,8,14,19,0,8,6,0.9667,63,0.4,0,0,0.3,0,0,7.2857,96,2,NotFaulty
5,1,0,7,11,8,0,7,5,0.5,44,1,0,0,0.4667,0,0,7.6,136,2,NotFaulty
3,1,0,2,6,3,0,2,3,2,13,0,0,0,0.5556,0,0,3.3333,227,1,NotFaulty
3,1,0,2,4,0,0,2,3,0.6667,37,0,0,0,0.5556,0,0,10.3333,228,1,NotFaulty
2,1,0,6,6,0,0,6,2,0,38,1,0,0,0.6,0,0,16.5,344,1,NotFaulty
6,1,0,3,27,15,0,3,3,2,91,0,0,0,0.4444,0,0,14.1667,116,2,NotFaulty
2,1,0,5,9,0,0,5,2,0,48,1,0,0,0.6,0,0,21.5,349,1,NotFaulty
4,2,0,1,7,4,0,1,2,0.9167,56,0.25,4,0.8667,0.4444,1,1,12,175,1,NotFaulty
6,1,0,9,19,5,0,9,5,0.7,80,1,0,0,0.4,0,0,11.6667,118,2,NotFaulty
7,1,0,4,35,21,0,4,4,2,161,0,0,0,0.3175,0,0,22,104,6,NotFaulty
1,1,0,1,3,0,0,1,0,2,28,0,0,0,0,0,0,26,729,1,NotFaulty
82,1,0,18,143,2897,0,18,77,0.9549,935,1,0,0,0.1144,0,0,9.9146,10,28,NotFaulty
3,1,0,1,41,3,0,1,2,2,221,0,0,0,0.3333,0,0,72.6667,290,11,NotFaulty
2,1,0,6,13,0,0,6,1,0,41,0,0,0,0.625,0,0,18.5,437,2,NotFaulty
2,1,0,5,6,0,0,5,2,0,30,1,0,0,0.625,0,0,13,438,1,NotFaulty
1,4,0,0,2,0,0,0,1,2,7,1,0,1,1,0,0,5,877,1,NotFaulty
7,1,0,9,38,21,0,9,3,2,167,0,0,0,0.3,0,0,22.8571,127,6,NotFaulty
28,1,0,3,49,298,0,3,28,0.9074,271,1,0,0,0.1875,0,0,8.25,33,9,NotFaulty
3,1,0,0,13,3,0,0,3,2,57,0,0,0,0.4444,0,0,18,314,4,NotFaulty
2,1,0,5,6,0,0,5,1,0,25,0,0,0,0.625,0,0,10.5,472,1,NotFaulty
1,4,0,0,2,0,0,0,1,2,7,1,0,1,1,0,0,5,946,1,NotFaulty
9,1,0,7,24,30,0,7,7,0.625,97,1,0,0,0.2698,0,0,9.6667,106,2,NotFaulty
2,1,0,4,22,0,0,4,1,0,95,0,0,0,0.6667,0,0,45.5,480,4,NotFaulty
2,1,0,7,12,0,0,7,1,0,48,0,0,0,0.5833,0,0,22,482,2,NotFaulty
4,1,0,0,5,0,0,0,4,0.6667,28,1,0,0,0.4375,0,0,5.25,242,1,NotFaulty
2,2,0,1,4,0,0,1,1,0.5,17,0,0,0.75,0.6667,0,0,6.5,485,1,NotFaulty
2,1,0,6,8,1,0,6,2,2,23,0,0,0,0.75,0,0,10.5,486,2,NotFaulty
2,4,0,1,4,1,0,1,2,2,12,1,0,1,0.8333,0,0,4.5,487,1,NotFaulty
4,1,0,4,18,6,0,4,3,2,62,0,0,0,0.4583,0,0,14.5,245,4,NotFaulty
6,1,0,0,13,15,0,0,6,2,53,0,0,0,0.25,0,0,7.8333,165,2,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,991,1,NotFaulty
16,1,0,2,39,118,0,2,15,0.8,172,1,0,0,0.125,0,0,9.6875,63,4,NotFaulty
9,1,0,0,26,36,0,0,9,2,81,0,0,0,0.1111,0,0,8,113,1,Faulty
5,1,0,0,15,10,0,0,5,2,82,0,0,0,0.5,0,0,15.4,207,4,NotFaulty
6,1,0,1,15,13,0,1,5,0.6,68,1,0,0,0.4444,0,0,10.1667,173,2,NotFaulty
6,2,0,0,14,0,0,0,6,0,52,1,0,0.6923,0.5,0,0,7.5,174,1,NotFaulty
7,2,0,0,17,0,0,0,7,0.25,83,1,0,0.6923,0.7143,0,0,10.5714,151,2,NotFaulty
39,1,0,3,97,729,0,3,38,0.9,611,0.6,0,0,0.1211,0,0,14.5385,28,4,NotFaulty
9,1,0,4,17,24,0,4,5,0.375,118,1,0,0,0.4444,0,0,11.8889,126,2,NotFaulty
3,1,0,2,6,0,0,2,2,0.5,33,1,0,0,0.6667,0,0,9,380,2,NotFaulty
2,1,0,1,10,0,0,1,1,0.5,39,0,0,0,0.6667,0,0,17.5,571,1,NotFaulty
3,1,0,6,15,1,0,6,2,0.5,62,1,0,0,0.6667,0,0,19.3333,382,3,NotFaulty
15,1,0,9,34,79,0,9,13,0.8393,188,1,0,0,0.219,1,1,11.2667,78,5,NotFaulty
28,1,0,7,50,346,0,7,22,0.8889,258,1,0,0,0.1556,0,0,7.9286,43,3,Faulty
2,1,0,2,3,1,0,2,2,2,7,0,0,0,0.6667,0,0,2.5,606,1,NotFaulty
3,1,0,5,8,1,0,5,3,0,26,1,0,0,0.5,0,0,7.3333,405,1,NotFaulty
13,1,0,5,24,66,0,5,11,0.7708,113,1,0,0,0.3,0,0,7.3846,94,3,Faulty
2,1,0,2,3,1,0,2,2,2,7,0,0,0,0.75,0,0,2.5,617,1,NotFaulty
4,1,0,2,11,6,0,2,3,2,36,0,0,0,0.5625,0,0,8,309,2,NotFaulty
2,1,0,2,6,1,0,2,2,2,21,0,0,0,0.75,0,0,9.5,620,1,NotFaulty
8,1,0,1,13,8,0,1,6,0.6667,94,1,0,0,1,0,0,10.375,156,2,Faulty
7,1,0,11,62,5,0,11,2,0.75,359,0.75,0,0,0.3611,0,0,49.7143,182,13,NotFaulty
2,1,0,1,19,1,0,1,2,2,121,0,0,0,0.6667,0,0,59.5,646,13,NotFaulty
6,1,0,1,13,0,0,1,6,0.2,81,0,0,0,0.4444,1,1,12.1667,217,4,NotFaulty
11,1,0,13,51,23,0,13,7,0.75,413,1,0,0,0.42,0,0,36,122,17,NotFaulty
3,1,0,4,12,0,0,4,3,0.25,54,1,0,0,0.4667,0,0,16.3333,448,2,NotFaulty
2,1,0,1,11,1,0,1,2,2,54,0,0,0,0.6667,0,0,26,677,7,NotFaulty
3,1,0,2,9,0,0,2,3,0,31,1,0,0,0.5,0,0,9,452,1,NotFaulty
2,1,0,1,5,1,0,1,2,2,16,0,0,0,0.6667,0,0,7,680,3,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1362,1,NotFaulty
2,1,0,2,2,1,0,2,2,2,2,0,0,0,0.6667,0,0,0,682,1,NotFaulty
0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,49,0,0,0,0,0,0,47,1365,1,NotFaulty
12,1,0,6,35,6,0,6,11,0.4091,313,1,0,0,0.3056,0,0,24.9167,116,8,NotFaulty
1,1,0,1,3,0,0,1,0,2,49,0,0,0,0,0,0,47,1399,1,NotFaulty
4,2,0,1,7,4,0,1,2,0.9524,89,0.1429,7,0.8667,0.4444,1,1,19.5,350,1,NotFaulty
26,1,0,0,38,243,0,0,25,0.8286,248,1,0,0,0.2436,0,0,8.2692,55,6,NotFaulty
5,1,0,2,10,8,0,2,5,0.5,57,1,0,0,0.3,0,0,10.2,288,2,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1443,1,NotFaulty
3,1,0,1,3,3,0,1,3,2,3,0,0,0,0.8333,0,0,0,482,1,NotFaulty
4,1,0,2,8,0,0,2,4,0,28,1,0,0,0.75,0,0,5.75,362,1,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,1451,1,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1452,1,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1453,1,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1454,1,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1455,1,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1456,1,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1457,1,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1458,1,NotFaulty
3,1,0,1,5,3,0,1,3,2,14,0,0,0,0.5833,0,0,3.6667,487,1,NotFaulty
3,1,0,1,5,3,0,1,3,2,13,0,0,0,0.5556,0,0,3.3333,488,1,NotFaulty
2,1,0,4,7,0,0,4,1,0,31,0,0,0,0.625,0,0,13.5,733,2,NotFaulty
2,1,0,2,5,0,0,2,1,0,26,0,0,0,0.625,0,0,11,734,1,NotFaulty
2,1,0,2,3,1,0,2,1,1,10,0,0,0,0.6667,0,0,3.5,735,1,NotFaulty
3,1,0,7,15,0,0,7,2,0.6,79,0,0,0,0.4286,0,0,23.6667,492,3,NotFaulty
19,1,0,27,55,121,0,27,8,0.7639,299,1,0,0,0.1919,0,0,14.5263,79,5,NotFaulty
17,1,0,9,29,104,0,9,15,0.7625,158,1,0,0,0.2157,0,0,8,90,3,NotFaulty
12,1,0,4,15,46,0,4,11,0.7955,73,1,0,0,0.2667,0,0,4.75,128,2,NotFaulty
6,1,0,1,12,3,0,1,4,0.75,66,0.75,0,0,0.5,0,0,9.3333,258,3,NotFaulty
11,1,0,6,29,17,0,6,8,0.6333,160,1,0,0,0.303,0,0,13.2727,142,5,NotFaulty
8,1,0,4,16,28,0,4,8,2,40,0,0,0,0.1667,0,0,4,197,1,NotFaulty
2,1,0,6,11,0,0,6,2,0,60,1,0,0,0.6,0,0,28,792,4,NotFaulty
6,1,0,6,10,7,0,6,5,0.6,45,1,0,0,0.5333,0,0,6.1667,265,2,NotFaulty
3,1,0,3,10,0,0,3,2,0.5,52,0,0,0,0.5,0,0,15.6667,531,2,NotFaulty
11,1,0,14,45,33,0,14,5,0.72,302,1,0,0,0.3,0,0,26,147,5,NotFaulty
4,1,0,3,10,0,0,3,4,0,35,1,0,0,0.5833,0,0,7.5,406,1,NotFaulty
6,1,0,3,9,0,0,3,5,0.6,52,0,0,0,0.3333,0,0,7,272,1,NotFaulty
7,1,0,4,11,7,0,4,5,0.7222,54,1,0,0,0.2857,0,0,6.2857,234,1,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1641,1,NotFaulty
2,1,0,1,15,0,0,1,1,0,64,0,0,0,0.625,0,0,30,822,2,NotFaulty
5,1,0,5,27,0,0,5,4,0.5,153,1,0,0,0.44,0,0,29.2,331,5,NotFaulty
6,1,0,2,16,7,0,2,6,0.7,73,1,0,0,0.3333,0,0,10.8333,277,3,NotFaulty
3,1,0,2,5,3,0,2,2,1,27,0,0,0,0.5,0,0,7.6667,555,1,NotFaulty
2,5,0,0,7,0,0,0,2,0.6667,49,1,0,0.9565,0.75,1,1,22,834,2,NotFaulty
2,1,0,1,4,0,0,1,2,0.75,25,0,0,0,0.625,0,0,9.5,835,1,NotFaulty
10,1,0,9,16,25,0,9,10,0.8056,71,1,0,0,0.325,0,0,5.7,168,1,NotFaulty
2,1,0,0,7,1,0,0,2,2,37,0,0,0,0.5,0,0,17.5,842,3,NotFaulty
2,1,0,4,7,1,0,4,2,2,29,0,0,0,0.5,0,0,13.5,844,3,NotFaulty
3,1,0,3,6,1,0,3,3,0,31,1,0,0,0.5,0,0,9,564,1,NotFaulty
3,1,0,4,8,3,0,4,3,2,23,0,0,0,0.5,0,0,6.6667,565,1,NotFaulty
3,1,0,3,9,1,0,3,3,0,47,1,0,0,0.5,0,0,14.3333,566,3,NotFaulty
10,1,0,2,32,41,0,2,8,0.5556,217,1,0,0,0.55,0,0,20.5,171,4,NotFaulty
15,1,0,0,75,105,0,0,9,2,591,0,0,0,0.2762,0,0,38.4,118,11,NotFaulty
4,4,0,0,6,0,0,0,3,0.6667,37,1,0,0.9773,0.45,1,1,7.75,446,2,NotFaulty
2,4,0,0,6,0,0,0,2,0,20,1,0,0.9565,0.75,0,0,8.5,893,1,NotFaulty
18,1,0,4,64,147,0,4,17,0.8235,404,1,0,0,0.1353,1,1,21.3889,102,6,NotFaulty
3,1,0,1,9,0,0,1,3,0,32,1,0,0,0.8333,0,0,9.3333,613,3,NotFaulty
3,1,0,1,9,0,0,1,3,0,32,1,0,0,0.8333,0,0,9.3333,615,3,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1847,1,NotFaulty
11,1,0,5,55,35,0,5,7,0.5667,380,1,0,0,0.3571,0,0,33.2727,170,5,NotFaulty
7,1,0,3,19,15,0,3,6,0.6667,159,1,0,0,0.25,0,0,21.5714,270,5,NotFaulty
15,1,0,0,18,95,0,0,12,0.2857,106,1,0,0,0.3778,0,0,5.9333,127,1,NotFaulty
8,1,0,1,18,16,0,1,8,0.8571,139,0,0,0,1,0,0,15.625,240,9,NotFaulty
15,1,0,1,59,105,0,1,13,2,518,0,0,0,0.28,0,0,33.5333,131,8,NotFaulty
6,1,0,0,25,5,0,0,5,0.7,166,1,0,0,0.5,0,0,25.6667,329,3,NotFaulty
7,1,0,7,27,9,0,7,4,0.75,110,1,0,0,0.4,0,0,14.4286,283,3,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,Faulty
1,1,0,3,1,0,0,3,1,2,1,0,0,0,1,0,0,0,2,1,Faulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
23,1,0,10,23,253,0,10,23,2,23,0,0,0,0.2029,0,0,0,1,1,Faulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,26,1,NotFaulty
4,3,0,0,8,6,0,0,4,2,20,0,0,1,0.6667,0,0,4,7,1,Faulty
2,1,0,4,12,0,0,4,1,0.3333,45,0,0,0,0.6,0,0,20,16,2,Faulty
2,1,0,4,6,0,0,4,1,0.25,35,0,0,0,0.6,0,0,14.5,17,1,Faulty
2,1,0,4,5,0,0,4,1,0.5,21,0,0,0,0.625,0,0,8.5,18,1,Faulty
3,1,0,2,3,3,0,2,3,2,3,0,0,0,0.5556,0,0,0,13,1,NotFaulty
0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
9,1,0,7,9,36,0,7,9,2,9,0,0,0,0.3333,0,0,0,5,1,Faulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,25,1,NotFaulty
21,1,0,4,21,210,0,4,21,2,21,0,0,0,0.1964,0,0,0,3,1,Faulty
1,1,0,1,3,0,0,1,0,2,63,0,0,0,0,0,0,61,73,1,Faulty
9,2,0,2,23,32,0,2,7,0.975,240,0.2,9,0.65,0.375,1,1,24.5556,10,4,Faulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,94,1,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,95,1,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
15,1,0,1,15,105,0,1,15,2,15,0,0,0,0.3111,0,0,0,7,1,Faulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,56,1,NotFaulty
3,1,0,2,3,3,0,2,3,2,3,0,0,0,0.6667,0,0,0,38,1,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.8333,0,0,0,58,1,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,118,1,NotFaulty
4,1,0,5,4,6,0,5,4,2,4,0,0,0,0.5,0,0,0,30,1,NotFaulty
27,1,0,5,27,351,0,5,27,2,27,0,0,0,0.412,0,0,0,5,1,Faulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,150,1,NotFaulty
11,1,0,2,16,41,0,2,10,0.6667,91,1,0,0,0.3273,0,0,7,14,2,Faulty
4,4,0,0,8,6,0,0,4,1.3333,21,1,0,1,0.6667,0,0,4,41,1,Faulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,84,1,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,169,1,NotFaulty
11,1,0,12,24,39,0,12,11,0.8,101,1,0,0,0.2727,0,0,7.8182,16,2,NotFaulty
4,2,0,1,7,4,0,1,2,0.8889,45,0.3333,3,0.8667,0.4444,1,1,9.5,46,1,NotFaulty
10,1,0,7,18,9,0,7,10,0.6667,86,1,0,0,0.2857,0,0,7.3,19,3,NotFaulty
4,1,0,0,11,0,0,0,4,0.3333,31,1,0,0,0.625,0,0,6.5,50,1,NotFaulty
18,1,0,6,33,131,0,6,16,0.8824,144,1,0,0,0.2353,0,0,6.6667,12,3,NotFaulty
2,1,0,5,17,0,0,5,1,0,79,0,0,0,0.625,0,0,37.5,114,2,NotFaulty
2,1,0,7,18,0,0,7,1,0,116,0,0,0,0.625,0,0,56,116,4,NotFaulty
15,1,0,12,35,59,0,12,5,0.8214,189,1,0,0,0.2222,0,0,11.2,17,5,NotFaulty
14,1,0,5,18,61,0,5,14,0.8308,81,1,0,0,0.2976,0,0,4.4286,19,1,NotFaulty
11,1,0,3,22,55,0,3,10,2,86,0,0,0,0.1818,0,0,6.8182,25,1,NotFaulty
30,1,0,14,55,407,0,14,27,0.8621,251,1,0,0,0.1308,0,0,7.2667,10,3,Faulty
2,1,0,2,3,0,0,2,2,0,12,1,0,0,0.75,0,0,4.5,161,1,Faulty
1,1,0,1,3,0,0,1,0,2,21,0,0,0,0,0,0,19,323,1,Faulty
4,2,0,1,7,4,0,1,2,0.8889,45,0.3333,3,0.8667,0.4444,1,1,9.5,81,1,NotFaulty
10,1,0,9,27,43,0,9,9,0,103,1,0,0,0.2571,0,0,9.1,34,4,Faulty
2,1,0,3,4,0,0,3,1,0,13,0,0,0,0.75,0,0,5,171,1,Faulty
3,1,0,2,3,3,0,2,3,2,3,0,0,0,0.5556,0,0,0,115,1,Faulty
